pair,publication_date,signal,single_leg,fwd_ret_1w,fwd_ret_2w,fwd_ret_4w,fwd_ret_8w
EUR/AUD,2008-09-12,0.7865678129128735,False,0.010700106620788574,0.04110002517700195,0.36250007152557373,0.1714000701904297
EUR/AUD,2008-09-19,0.17506928693164125,False,0.03039991855621338,0.043199896812438965,0.21469998359680176,0.2173999547958374
EUR/AUD,2008-09-26,-0.14761782673842228,False,0.012799978256225586,0.3214000463485718,0.27759993076324463,0.23339998722076416
EUR/AUD,2008-10-03,0.008329184836545656,False,0.3086000680923462,0.1715000867843628,0.1258000135421753,0.16840004920959473
EUR/AUD,2008-10-10,-0.02053579974678299,False,-0.1370999813079834,-0.04380011558532715,-0.19110000133514404,-0.11960005760192871
EUR/AUD,2008-10-17,0.3143384225769341,False,0.09329986572265625,-0.0457000732421875,0.0026999711990356445,0.06469988822937012
EUR/AUD,2008-10-24,0.31093743692392084,False,-0.13899993896484375,-0.1472998857498169,-0.04419994354248047,-0.012799978256225586
EUR/AUD,2008-10-31,0.1662262782038586,False,-0.008299946784973145,0.048400044441223145,0.042600035667419434,0.1621999740600586
EUR/AUD,2008-11-07,0.13552868917418737,False,0.05669999122619629,0.10309994220733643,0.07149994373321533,0.07490003108978271
EUR/AUD,2008-11-14,0.0044176728672866705,False,0.04639995098114014,-0.005800008773803711,0.06199991703033447,-0.04250001907348633
EUR/AUD,2008-11-21,0.02900157202010356,False,-0.05219995975494385,-0.031599998474121094,0.03139996528625488,-0.012399911880493164
EUR/AUD,2008-11-28,0.03517478868241053,False,0.020599961280822754,0.06779992580413818,0.11959993839263916,0.04739999771118164
EUR/AUD,2008-12-05,-0.02335262843186059,False,0.04719996452331543,0.06299996376037598,0.003400087356567383,0.049700021743774414
EUR/AUD,2008-12-12,0.09286691431475647,False,0.015799999237060547,0.05180001258850098,-0.1044999361038208,-0.09589993953704834
EUR/AUD,2008-12-19,-0.1410673447397326,False,0.03600001335144043,-0.059599876403808594,-0.04379987716674805,-0.073699951171875
EUR/AUD,2008-12-25,-0.116268874213318,False,-0.06970012187957764,-0.13090002536773682,-0.06920003890991211,-0.09230005741119385
EUR/AUD,2009-01-02,-0.09238556763927619,False,-0.060700058937072754,0.015799999237060547,0.04629993438720703,0.009499907493591309
EUR/AUD,2009-01-09,-0.072758981882171,False,0.0765000581741333,0.08410000801086426,0.008599996566772461,0.06439995765686035
EUR/AUD,2009-01-16,-0.08082625065964222,False,0.007599949836730957,0.030499935150146484,-0.029900074005126953,-0.017199993133544922
EUR/AUD,2009-01-23,-0.1810020477762595,False,0.022899985313415527,-0.0755000114440918,0.012999892234802246,-0.010800004005432129
EUR/AUD,2009-01-30,-0.08591847337363445,False,-0.09839999675750732,-0.06040000915527344,-0.03680002689361572,-0.09959995746612549
EUR/AUD,2009-02-06,-0.10450363985956224,False,0.03799998760223389,0.08849990367889404,0.05579996109008789,-0.026199936866760254
EUR/AUD,2009-02-13,-0.10715216543070927,False,0.050499916076660156,0.023599982261657715,0.012700080871582031,-0.1174999475479126
EUR/AUD,2009-02-20,-0.03071515526419888,False,-0.02689993381500244,-0.03269994258880615,-0.023799896240234375,-0.1967998743057251
EUR/AUD,2009-02-27,-0.10356837633993088,False,-0.005800008773803711,-0.010899901390075684,-0.06279993057250977,-0.13839995861053467
EUR/AUD,2009-03-06,0.2008283771941004,False,-0.005099892616271973,0.008900046348571777,-0.08199989795684814,-0.15809988975524902
EUR/AUD,2009-03-13,-0.06336488237727433,False,0.01399993896484375,-0.05190002918243408,-0.13020002841949463,-0.1876000165939331
EUR/AUD,2009-03-20,0.011241131242802904,False,-0.06589996814727783,-0.09089994430541992,-0.17299997806549072,-0.1743999719619751
EUR/AUD,2009-03-27,0.2128421166654607,False,-0.02499997615814209,-0.07829999923706055,-0.0756000280380249,-0.12740004062652588
EUR/AUD,2009-04-03,0.11740144202313696,False,-0.05330002307891846,-0.0821000337600708,-0.07609999179840088,-0.11919999122619629
EUR/AUD,2009-04-10,0.3083139849674783,False,-0.028800010681152344,0.0026999711990356445,-0.05739998817443848,-0.07450008392333984
EUR/AUD,2009-04-17,0.35126286997011047,False,0.03149998188018799,0.006000041961669922,-0.001399993896484375,-0.08340001106262207
EUR/AUD,2009-04-24,0.30444533067634905,False,-0.025499939918518066,-0.06009995937347412,-0.05180001258850098,-0.10479998588562012
EUR/AUD,2009-05-01,0.35830917279549657,False,-0.034600019454956055,-0.007400035858154297,-0.04309999942779541,-0.06570005416870117
EUR/AUD,2009-05-08,0.44857081818154615,False,0.027199983596801758,0.008299946784973145,-0.017100095748901367,-0.01750004291534424
EUR/AUD,2009-05-15,0.46032981040910836,False,-0.018900036811828613,-0.03569996356964111,-0.0820000171661377,-0.01660001277923584
EUR/AUD,2009-05-22,0.44411095791317146,False,-0.0167999267578125,-0.02540004253387451,-0.05299997329711914,-0.028299927711486816
EUR/AUD,2009-05-29,0.46960814384539595,False,-0.008600115776062012,-0.04630005359649658,-0.02260005474090576,-0.03040003776550293
EUR/AUD,2009-06-05,0.5970037410028523,False,-0.03769993782043457,-0.02759993076324463,-0.0003999471664428711,-0.052699923515319824
EUR/AUD,2009-06-12,0.43575212722161094,False,0.010100007057189941,0.02369999885559082,0.06540000438690186,-0.026800036430358887
EUR/AUD,2009-06-19,0.49104678076082675,False,0.013599991798400879,0.027199983596801758,0.024700045585632324,-0.0261000394821167
EUR/AUD,2009-06-26,0.2628915246063044,False,0.013599991798400879,0.041700005531311035,-0.007799983024597168,-0.026800036430358887
EUR/AUD,2009-07-03,0.4542767128825057,False,0.028100013732910156,-0.0024999380111694336,-0.05229997634887695,-0.05490005016326904
EUR/AUD,2009-07-10,0.49011353894201587,False,-0.03059995174407959,-0.0494999885559082,-0.09220004081726074,-0.107200026512146
EUR/AUD,2009-07-17,0.17627259499598896,False,-0.018900036811828613,-0.04980003833770752,-0.05080008506774902,-0.06650006771087646
EUR/AUD,2009-07-24,0.1631200210547996,False,-0.030900001525878906,-0.04270005226135254,-0.01900005340576172,-0.04200005531311035
EUR/AUD,2009-07-31,0.6585239990068674,False,-0.011800050735473633,-0.001000046730041504,-0.00260007381439209,-0.010699987411499023
EUR/AUD,2009-08-07,0.5930225334051699,False,0.010800004005432129,0.02369999885559082,-0.014999985694885254,-0.033699989318847656
EUR/AUD,2009-08-14,0.9087231260074212,False,0.012899994850158691,-0.001600027084350586,-0.01569998264312744,-0.07539999485015869
EUR/AUD,2009-08-21,0.9860012608645492,False,-0.014500021934509277,-0.038699984550476074,-0.023000001907348633,-0.09159994125366211
EUR/AUD,2009-08-28,0.8312681712271447,False,-0.024199962615966797,-0.014099955558776855,-0.008099913597106934,-0.07639992237091064
EUR/AUD,2009-09-04,0.8124088866351193,False,0.010100007057189941,0.01569998264312744,-0.018700003623962402,-0.044299960136413574
EUR/AUD,2009-09-11,0.8179793117075211,False,0.0055999755859375,0.006000041961669922,-0.05970001220703125,-0.07289993762969971
EUR/AUD,2009-09-18,0.35324568324950484,False,0.0004000663757324219,-0.034399986267089844,-0.06859993934631348,-0.0988999605178833
EUR/AUD,2009-09-25,0.44506228967108635,False,-0.034800052642822266,-0.06570005416870117,-0.06830000877380371,-0.07109999656677246
EUR/AUD,2009-10-02,0.2580816219048895,False,-0.030900001525878906,-0.03419995307922363,-0.025599956512451172,-0.008700013160705566
EUR/AUD,2009-10-09,0.07767316499261212,False,-0.0032999515533447266,-0.002599954605102539,-0.013199925422668457,-0.0062999725341796875
EUR/AUD,2009-10-16,0.34701336618707174,False,0.0006999969482421875,0.008599996566772461,-0.030300021171569824,-0.025300025939941406
EUR/AUD,2009-10-23,0.5706514467838837,False,0.007899999618530273,-0.010599970817565918,-0.00279998779296875,-0.016700029373168945
EUR/AUD,2009-10-30,0.608713794658869,False,-0.01849997043609619,-0.038900017738342285,0.016899943351745605,-0.007500052452087402
EUR/AUD,2009-11-06,0.7786661035308681,False,-0.020400047302246094,0.007799983024597168,0.0068999528884887695,-0.014400005340576172
EUR/AUD,2009-11-12,0.6014203129331026,False,0.016499996185302734,0.049700021743774414,0.0015000104904174805,-0.04629993438720703
EUR/AUD,2009-11-20,0.894825714537427,False,0.02759993076324463,-0.0009000301361083984,-0.013900041580200195,-0.06490004062652588
EUR/AUD,2009-11-27,0.6206640631688538,False,-0.028499960899353027,-0.05079996585845947,-0.024399995803833008,-0.08270001411437988
EUR/AUD,2009-12-04,0.7108249988001956,False,-0.022300004959106445,-0.013000011444091797,-0.02129995822906494,-0.05519998073577881
EUR/AUD,2009-12-11,1.1950026145946748,False,0.009299993515014648,0.026399970054626465,-0.04340004920959473,-0.02649998664855957
EUR/AUD,2009-12-18,1.3713246875382021,False,0.017099976539611816,-0.008299946784973145,-0.050999999046325684,-0.07729995250701904
EUR/AUD,2009-12-25,0.9949628440802195,False,-0.02539992332458496,-0.06980001926422119,-0.058300018310546875,-0.11489999294281006
EUR/AUD,2010-01-01,1.6195526516048153,False,-0.04440009593963623,-0.04270005226135254,-0.03390002250671387,-0.08070003986358643
EUR/AUD,2010-01-08,2.0561051491679256,False,0.0017000436782836914,0.011500000953674316,0.016900062561035156,-0.05709993839263916
EUR/AUD,2010-01-15,2.087401397477105,False,0.009799957275390625,0.008800029754638672,-0.02629995346069336,-0.05470001697540283
EUR/AUD,2010-01-22,2.3938314424636147,False,-0.0009999275207519531,0.00540006160736084,-0.056599974632263184,-0.09200000762939453
EUR/AUD,2010-01-29,2.0346738370074062,False,0.006399989128112793,-0.03509998321533203,-0.04680001735687256,-0.08539998531341553
EUR/AUD,2010-02-05,1.64280841740527,False,-0.041499972343444824,-0.06200003623962402,-0.07400000095367432,-0.10650002956390381
EUR/AUD,2010-02-12,1.714031048321287,False,-0.0205000638961792,-0.011700034141540527,-0.028400063514709473,-0.08700001239776611
EUR/AUD,2010-02-19,1.7244159143099904,False,0.008800029754638672,-0.011999964714050293,-0.03540003299713135,-0.05180001258850098
EUR/AUD,2010-02-26,2.467455740147418,False,-0.020799994468688965,-0.016700029373168945,-0.03859996795654297,-0.07899999618530273
EUR/AUD,2010-03-05,2.7052812120880834,False,0.0040999650955200195,-0.023400068283081055,-0.03250002861022949,-0.06280004978179932
EUR/AUD,2010-03-12,3.345727649538758,False,-0.027500033378601074,-0.021899938583374023,-0.05859994888305664,-0.0680999755859375
EUR/AUD,2010-03-19,2.7605201802257575,False,0.005600094795227051,-0.009099960327148438,-0.01639997959136963,-0.08279991149902344
EUR/AUD,2010-03-26,3.828588467293791,False,-0.014700055122375488,-0.03670001029968262,-0.040400028228759766,0.025999903678894043
EUR/AUD,2010-04-02,3.8334847302004036,False,-0.02199995517730713,-0.007300019264221191,-0.030300021171569824,-0.01979994773864746
EUR/AUD,2010-04-09,3.5533342583640377,False,0.014699935913085938,-0.0037000179290771484,-0.00950002670288086,0.005999922752380371
EUR/AUD,2010-04-16,3.5690888023907688,False,-0.018399953842163086,-0.023000001907348633,-0.06639993190765381,-0.0372999906539917
EUR/AUD,2010-04-23,3.842115369328078,False,-0.004600048065185547,-0.005800008773803711,0.06639993190765381,-0.021700024604797363
EUR/AUD,2010-04-30,3.6920762914255754,False,-0.001199960708618164,-0.043399930000305176,0.010500073432922363,-0.023000001907348633
EUR/AUD,2010-05-07,3.6150341040252725,False,-0.04219996929168701,0.07219994068145752,0.01549994945526123,0.055699944496154785
EUR/AUD,2010-05-14,3.49951832583623,False,0.11439990997314453,0.05390000343322754,0.02909994125366211,0.04509997367858887
EUR/AUD,2010-05-21,2.849459634701247,False,-0.06049990653991699,-0.05669999122619629,-0.08809995651245117,-0.02199995517730713
EUR/AUD,2010-05-28,2.019875508690613,False,0.003799915313720703,-0.02480006217956543,-0.033500075340270996,-0.007200002670288086
EUR/AUD,2010-06-04,1.507811400433185,False,-0.028599977493286133,-0.03139996528625488,0.040199995040893555,-0.010299921035766602
EUR/AUD,2010-06-11,1.5874640506683666,False,-0.00279998779296875,-0.008700013160705566,0.016000032424926758,0.01639997959136963
EUR/AUD,2010-06-18,0.663431613970211,False,-0.005900025367736816,0.07159996032714844,0.06610000133514404,0.008100032806396484
EUR/AUD,2010-06-25,0.8124448010686903,False,0.07749998569488525,0.024700045585632324,0.02630007266998291,0.021200060844421387
EUR/AUD,2010-07-02,0.9031279337552711,False,-0.05279994010925293,-0.0054999589920043945,-0.050499916076660156,-0.056599974632263184
EUR/AUD,2010-07-09,-0.08054295159289926,False,0.047299981117248535,0.001600027084350586,0.0003999471664428711,-0.03059995174407959
EUR/AUD,2010-07-16,0.3480783475967425,False,-0.04569995403289795,-0.04499995708465576,-0.05799996852874756,-0.1128000020980835
EUR/AUD,2010-07-23,0.6883957512531841,False,0.0006999969482421875,-0.0012000799179077148,-0.0051000118255615234,-0.044700026512145996
EUR/AUD,2010-07-30,0.9405843282636375,False,-0.0019000768661499023,-0.013000011444091797,-0.006100058555603027,-0.03990006446838379
EUR/AUD,2010-08-06,0.9560110625434091,False,-0.011099934577941895,-0.0038999319076538086,-0.03099989891052246,-0.028599977493286133
EUR/AUD,2010-08-13,1.0952554516761719,False,0.007200002670288086,0.0068999528884887695,-0.05480003356933594,-0.011610031127929688
EUR/AUD,2010-08-20,1.4670404967445874,False,-0.0003000497817993164,-0.027099967002868652,-0.03960001468658447,-0.019899964332580566
EUR/AUD,2010-08-27,1.1544379527094788,False,-0.026799917221069336,-0.06169998645782471,-0.03380000591278076,-0.014500021934509277
EUR/AUD,2010-09-03,1.0950867128156263,False,-0.03490006923675537,-0.01250004768371582,0.002399921417236328,0.006799936294555664
EUR/AUD,2010-09-10,1.5925321037754645,False,0.02240002155303955,0.027899980545043945,0.04319000244140625,0.026600003242492676
EUR/AUD,2010-09-17,1.224769609354416,False,0.0054999589920043945,0.014899969100952148,0.019700050354003906,-0.029760003089904785
EUR/AUD,2010-09-24,1.1681649087483834,False,0.009400010108947754,0.015290021896362305,0.019299983978271484,-0.023999929428100586
EUR/AUD,2010-10-01,0.6211653972516862,False,0.005890011787414551,0.004800081253051758,0.004400014877319336,-0.04680001735687256
EUR/AUD,2010-10-08,0.24785956202277815,False,-0.001089930534362793,0.00400996208190918,-0.016589999198913574,-0.0655900239944458
EUR/AUD,2010-10-15,0.32749362474168464,False,0.005099892616271973,-0.0004000663757324219,-0.04946005344390869,-0.07140004634857178
EUR/AUD,2010-10-22,-0.17638967641669967,False,-0.0054999589920043945,-0.020599961280822754,-0.04329991340637207,-0.08369994163513184
EUR/AUD,2010-10-29,-0.20407081255730197,False,-0.01510000228881836,-0.04905998706817627,-0.051200032234191895,-0.10930001735687256
EUR/AUD,2010-11-05,-0.33600544451664194,False,-0.03395998477935791,-0.022699952125549316,-0.04900002479553223,-0.09189999103546143
EUR/AUD,2010-11-12,-0.10984769922112791,False,0.011260032653808594,-0.002140045166015625,-0.021939992904663086,-0.060140013694763184
EUR/AUD,2010-11-19,-0.21615396260522285,False,-0.013400077819824219,-0.02630007266998291,-0.040400028228759766,-0.04100000858306885
EUR/AUD,2010-11-26,-0.10382803211625813,False,-0.012899994850158691,-0.01979994773864746,-0.058099985122680664,0.0013000965118408203
EUR/AUD,2010-12-03,-0.2209820873854387,False,-0.0068999528884887695,-0.014099955558776855,-0.0428999662399292,0.03430008888244629
EUR/AUD,2010-12-10,0.6704243556931928,False,-0.007200002670288086,-0.0383000373840332,-0.0382000207901001,-0.0029000043869018555
EUR/AUD,2010-12-17,0.9455203764096716,False,-0.031100034713745117,-0.028800010681152344,-0.000599980354309082,0.019899964332580566
EUR/AUD,2010-12-24,1.3056992499278357,False,0.0023000240325927734,0.00010001659393310547,0.059400081634521484,0.039100050926208496
EUR/AUD,2010-12-31,1.7739779456202092,False,-0.002200007438659668,0.02820003032684326,0.07720005512237549,0.058099985122680664
EUR/AUD,2011-01-07,1.612042227210085,False,0.03040003776550293,0.05930006504058838,0.03530001640319824,0.07109999656677246
EUR/AUD,2011-01-14,1.8080366315675782,False,0.02890002727508545,0.04900002479553223,0.02049994468688965,0.04009997844696045
EUR/AUD,2011-01-21,0.4148957324266637,False,0.020099997520446777,-0.024000048637390137,-0.02030003070831299,0.05919992923736572
