pair,direction,publication_date,fired_side,fired_type,currency,fwd_5d,fwd_10d,fwd_20d
CHF/JPY,BUY,2025-02-21,base,UNWINDING,CHF,0.3349609375,1.3138275146484375,2.2318878173828125
CHF/JPY,SELL,2025-12-19,quote,REVERSING,JPY,2.35223388671875,1.776123046875,2.2911376953125
CHF/JPY,BUY,2026-01-09,quote,REVERSING,JPY,1.114837646484375,4.5939178466796875,5.3169097900390625
CHF/JPY,SELL,2026-01-16,quote,REVERSING,JPY,3.4790802001953125,2.9500732421875,1.180084228515625
CHF/JPY,SELL,2026-01-23,quote,REVERSING,JPY,-0.5290069580078125,0.722991943359375,-0.764862060546875
CHF/JPY,SELL,2026-01-30,quote,REVERSING,JPY,1.2519989013671875,-1.769989013671875,1.19000244140625
CHF/JPY,BUY,2026-02-20,base,UNWINDING,CHF,1.4258575439453125,1.6538238525390625,0.0809326171875
CHF/JPY,BUY,2026-02-27,quote,REVERSING,JPY,0.22796630859375,1.1500091552734375,-0.5738983154296875
CHF/JPY,SELL,2026-03-13,quote,REVERSING,JPY,-2.49493408203125,-1.723907470703125,-1.5050048828125
CHF/JPY,SELL,2026-03-20,base,UNWINDING,CHF,0.771026611328125,-0.5244140625,3.0659332275390625
CHF/JPY,SELL,2026-03-27,base,UNWINDING,CHF,-1.295440673828125,0.218902587890625,2.201904296875
CHF/JPY,SELL,2026-04-03,base,UNWINDING,CHF,1.51434326171875,3.5903472900390625,1.2153472900390625
CHF/JPY,BUY,2026-08-14,base,UNWINDING,CHF,2.889007568359375,2.3899993896484375,
CHF/JPY,BUY,2026-08-21,base,UNWINDING,CHF,-0.4990081787109375,-5.9499969482421875,
AUD/CAD,BUY,2001-10-26,quote,UNWINDING,CAD,0.011119961738586426,0.027559995651245117,0.02369999885559082
AUD/CAD,BUY,2001-12-07,quote,UNWINDING,CAD,0.011119961738586426,0.027559995651245117,0.02369999885559082
AUD/CAD,BUY,2001-12-14,quote,UNWINDING,CAD,0.011119961738586426,0.027559995651245117,0.02369999885559082
AUD/CAD,BUY,2001-12-21,quote,UNWINDING,CAD,0.011119961738586426,0.027559995651245117,0.02369999885559082
AUD/CAD,BUY,2002-05-03,quote,REVERSING,CAD,0.011119961738586426,0.027559995651245117,0.02369999885559082
AUD/CAD,BUY,2002-05-10,quote,REVERSING,CAD,0.011119961738586426,0.027559995651245117,0.02369999885559082
AUD/CAD,BUY,2002-05-17,quote,REVERSING,CAD,0.011119961738586426,0.027559995651245117,0.02369999885559082
AUD/CAD,SELL,2002-07-26,quote,UNWINDING,CAD,0.011119961738586426,0.027559995651245117,0.02369999885559082
AUD/CAD,SELL,2002-08-02,quote,UNWINDING,CAD,0.011119961738586426,0.027559995651245117,0.02369999885559082
AUD/CAD,SELL,2002-10-04,quote,REVERSING,CAD,0.011119961738586426,0.027559995651245117,0.02369999885559082
AUD/CAD,SELL,2002-10-18,quote,REVERSING,CAD,0.011119961738586426,0.027559995651245117,0.02369999885559082
AUD/CAD,BUY,2002-10-25,quote,REVERSING,CAD,0.011119961738586426,0.027559995651245117,0.02369999885559082
AUD/CAD,BUY,2002-11-08,quote,REVERSING,CAD,0.011119961738586426,0.027559995651245117,0.02369999885559082
AUD/CAD,SELL,2003-01-10,quote,UNWINDING,CAD,0.011119961738586426,0.027559995651245117,0.02369999885559082
AUD/CAD,SELL,2004-02-06,quote,REVERSING,CAD,0.02129995822906494,0.011599898338317871,-0.013900041580200195
AUD/CAD,SELL,2004-02-13,quote,REVERSING,CAD,-0.00970005989074707,-0.006600022315979004,-0.06063002347946167
AUD/CAD,SELL,2004-02-20,quote,REVERSING,CAD,0.0031000375747680664,-0.025499939918518066,-0.032179951667785645
AUD/CAD,BUY,2004-03-12,quote,REVERSING,CAD,0.018750011920928955,0.005580008029937744,0.03662997484207153
AUD/CAD,BUY,2004-03-19,quote,REVERSING,CAD,-0.013170003890991211,0.010879993438720703,0.003080010414123535
AUD/CAD,BUY,2004-03-26,quote,REVERSING,CAD,0.024049997329711914,0.03104996681213379,0.013689994812011719
AUD/CAD,SELL,2004-04-23,quote,REVERSING,CAD,-0.009849965572357178,-0.023869991302490234,-0.03914999961853027
AUD/CAD,SELL,2004-04-30,quote,REVERSING,CAD,-0.014020025730133057,-0.027660012245178223,-0.015310049057006836
AUD/CAD,SELL,2004-05-07,quote,REVERSING,CAD,-0.013639986515045166,-0.015280008316040039,-0.03399002552032471
AUD/CAD,BUY,2004-06-11,quote,UNWINDING,CAD,-0.006609976291656494,0.01428002119064331,0.004770040512084961
AUD/CAD,BUY,2004-07-02,quote,REVERSING,CAD,0.005390048027038574,0.013930022716522217,-0.010339975357055664
AUD/CAD,BUY,2004-07-09,quote,REVERSING,CAD,0.008539974689483643,-0.012620031833648682,-0.01425999402999878
AUD/CAD,BUY,2004-07-16,quote,REVERSING,CAD,-0.021160006523132324,-0.02426999807357788,-0.015370011329650879
AUD/CAD,SELL,2005-02-11,quote,REVERSING,CAD,0.003760039806365967,0.005480051040649414,-0.012380003929138184
AUD/CAD,SELL,2005-02-18,quote,REVERSING,CAD,0.0017200112342834473,0.0005099773406982422,-0.019749999046325684
AUD/CAD,SELL,2005-02-25,quote,REVERSING,CAD,-0.001210033893585205,-0.017860054969787598,-0.03708004951477051
AUD/CAD,BUY,2005-03-11,quote,REVERSING,CAD,-0.003609955310821533,-0.01921999454498291,-0.007330000400543213
AUD/CAD,BUY,2005-03-18,quote,REVERSING,CAD,-0.015610039234161377,-0.016040027141571045,0.004139959812164307
AUD/CAD,BUY,2005-03-25,quote,REVERSING,CAD,-0.00042998790740966797,0.011889994144439697,0.02790999412536621
AUD/CAD,BUY,2005-04-01,base,UNWINDING,AUD,0.012319982051849365,0.02017998695373535,0.044560015201568604
AUD/CAD,BUY,2005-04-08,base,UNWINDING,AUD,0.007860004901885986,0.016019999980926514,0.012290000915527344
AUD/CAD,BUY,2005-04-15,base,UNWINDING,AUD,0.008159995079040527,0.024380028247833252,0.0029300451278686523
AUD/CAD,SELL,2005-04-15,base,UNWINDING,AUD,0.008159995079040527,0.024380028247833252,0.0029300451278686523
AUD/CAD,SELL,2005-04-22,base,UNWINDING,AUD,0.016220033168792725,-0.00372999906539917,-0.012469947338104248
AUD/CAD,SELL,2005-04-29,quote,REVERSING,CAD,-0.019950032234191895,-0.0214499831199646,-0.024030029773712158
AUD/CAD,BUY,2005-06-24,quote,REVERSING,CAD,-0.01398998498916626,-0.041889965534210205,-0.019509971141815186
AUD/CAD,BUY,2005-07-01,quote,REVERSING,CAD,-0.027899980545043945,-0.019749999046325684,-0.019819974899291992
AUD/CAD,BUY,2005-07-08,base,UNWINDING,AUD,0.008149981498718262,0.02237999439239502,0.025640010833740234
AUD/CAD,SELL,2005-11-11,base,UNWINDING,AUD,0.0001100301742553711,-0.00896000862121582,-0.005540013313293457
AUD/CAD,SELL,2005-11-18,base,UNWINDING,AUD,-0.009070038795471191,-0.003670036792755127,-0.008350014686584473
AUD/CAD,SELL,2005-11-25,base,UNWINDING,AUD,0.0054000020027160645,0.0034199953079223633,-0.013669967651367188
AUD/CAD,SELL,2006-01-06,base,UNWINDING,AUD,-0.00372999906539917,-0.013029992580413818,-0.02172994613647461
AUD/CAD,SELL,2006-01-13,quote,UNWINDING,CAD,-0.009299993515014648,-0.011389970779418945,-0.019599974155426025
AUD/CAD,BUY,2006-03-10,base,REVERSING,AUD,-0.0056999921798706055,-0.021169960498809814,-0.016139984130859375
AUD/CAD,BUY,2006-03-24,base,REVERSING,AUD,0.008419990539550781,0.0050299763679504395,0.017309963703155518
AUD/CAD,SELL,2006-03-24,base,REVERSING,AUD,0.008419990539550781,0.0050299763679504395,0.017309963703155518
AUD/CAD,SELL,2006-03-31,quote,REVERSING,CAD,-0.003390014171600342,0.0009399652481079102,0.011179983615875244
AUD/CAD,BUY,2006-04-07,base,REVERSING,AUD,0.004329979419708252,0.012279987335205078,0.019590020179748535
AUD/CAD,SELL,2006-04-07,base,REVERSING,AUD,0.004329979419708252,0.012279987335205078,0.019590020179748535
AUD/CAD,BUY,2006-04-14,base,REVERSING,AUD,0.007950007915496826,0.010240018367767334,0.019840002059936523
AUD/CAD,SELL,2006-04-14,base,REVERSING,AUD,0.007950007915496826,0.010240018367767334,0.019840002059936523
AUD/CAD,BUY,2006-04-21,base,REVERSING,AUD,0.002290010452270508,0.007310032844543457,-0.0003600120544433594
AUD/CAD,SELL,2006-04-21,base,REVERSING,AUD,0.002290010452270508,0.007310032844543457,-0.0003600120544433594
AUD/CAD,BUY,2006-04-28,base,REVERSING,AUD,0.005020022392272949,0.00959998369216919,-0.010680019855499268
AUD/CAD,SELL,2006-04-28,base,REVERSING,AUD,0.005020022392272949,0.00959998369216919,-0.010680019855499268
AUD/CAD,BUY,2006-06-09,base,UNWINDING,AUD,-0.001100003719329834,-0.009070038795471191,0.006689965724945068
AUD/CAD,BUY,2006-06-23,base,REVERSING,AUD,0.00718998908996582,0.01576000452041626,0.03582000732421875
AUD/CAD,SELL,2006-07-14,base,REVERSING,AUD,0.006449997425079346,0.015919983386993408,0.011919975280761719
AUD/CAD,SELL,2006-07-28,quote,REVERSING,CAD,-0.003659963607788086,-0.0040000081062316895,-0.02535998821258545
AUD/CAD,SELL,2006-08-04,quote,REVERSING,CAD,-0.0003400444984436035,-0.007409989833831787,-0.01605004072189331
AUD/CAD,BUY,2006-08-18,quote,REVERSING,CAD,-0.014290034770965576,-0.008640050888061523,-0.013610005378723145
AUD/CAD,BUY,2006-08-25,base,UNWINDING,AUD,0.005649983882904053,0.003560006618499756,-0.0010799765586853027
AUD/CAD,BUY,2006-09-29,base,UNWINDING,AUD,0.004329979419708252,0.020769953727722168,0.02745997905731201
AUD/CAD,SELL,2006-10-20,quote,REVERSING,CAD,0.008000016212463379,0.017100036144256592,0.028430044651031494
AUD/CAD,SELL,2006-10-27,quote,REVERSING,CAD,0.009100019931793213,0.006959974765777588,0.022279977798461914
AUD/CAD,SELL,2006-11-03,quote,REVERSING,CAD,-0.002140045166015625,0.011330008506774902,0.03652000427246094
AUD/CAD,BUY,2007-01-12,base,UNWINDING,AUD,0.010569989681243896,-0.004019975662231445,-0.005630016326904297
AUD/CAD,BUY,2007-03-30,quote,UNWINDING,CAD,0.00839000940322876,0.013130009174346924,-0.006980001926422119
AUD/CAD,BUY,2007-04-06,quote,UNWINDING,CAD,0.004739999771118164,-0.0034499764442443848,-0.03437000513076782
AUD/CAD,BUY,2007-05-04,base,UNWINDING,AUD,0.018860042095184326,-0.01055997610092163,-0.026870012283325195
AUD/CAD,BUY,2007-05-11,base,UNWINDING,AUD,-0.029420018196105957,-0.04210001230239868,-0.031730055809020996
AUD/CAD,BUY,2007-05-18,quote,REVERSING,CAD,-0.012679994106292725,-0.016310036182403564,-0.0007700324058532715
AUD/CAD,SELL,2007-11-23,base,UNWINDING,AUD,0.012939989566802979,0.02313995361328125,-0.009830057621002197
AUD/CAD,SELL,2007-11-30,base,UNWINDING,AUD,-0.0028800368309020996,-0.008369982242584229,-0.013119995594024658
AUD/CAD,BUY,2008-06-13,base,UNWINDING,AUD,0.003980040550231934,0.005299985408782959,0.010360002517700195
AUD/CAD,SELL,2008-06-20,base,UNWINDING,AUD,0.0013199448585510254,0.0015799999237060547,0.006869971752166748
AUD/CAD,SELL,2008-06-27,base,UNWINDING,AUD,0.0002600550651550293,0.005060017108917236,0.005260050296783447
AUD/CAD,SELL,2008-07-04,quote,REVERSING,CAD,-0.007140040397644043,-0.0025100111961364746,-0.027350008487701416
AUD/CAD,BUY,2008-07-18,quote,REVERSING,CAD,-0.009790003299713135,-0.02483999729156494,-0.0596500039100647
AUD/CAD,BUY,2008-07-25,quote,REVERSING,CAD,-0.015049993991851807,-0.019770026206970215,-0.06095999479293823
AUD/CAD,SELL,2008-08-08,base,UNWINDING,AUD,-0.030089974403381348,-0.04118996858596802,-0.0898999571800232
AUD/CAD,SELL,2008-08-15,base,UNWINDING,AUD,-0.01109999418258667,-0.0062599778175354,-0.04175001382827759
AUD/CAD,BUY,2008-09-19,base,REVERSING,AUD,-0.014979958534240723,-0.029999971389770508,-0.0554499626159668
AUD/CAD,BUY,2008-09-26,base,REVERSING,AUD,-0.015020012855529785,-0.09773999452590942,-0.06453001499176025
AUD/CAD,BUY,2008-10-03,base,REVERSING,AUD,-0.08271998167037964,-0.02544999122619629,-0.02790999412536621
AUD/CAD,SELL,2009-01-09,base,REVERSING,AUD,-0.006929993629455566,-0.03880000114440918,-0.015799999237060547
AUD/CAD,BUY,2009-01-30,base,REVERSING,AUD,0.041610002517700195,0.03333002328872681,0.03522002696990967
AUD/CAD,SELL,2009-03-27,base,REVERSING,AUD,0.018779993057250977,0.02024000883102417,0.013319969177246094
AUD/CAD,SELL,2009-04-03,base,REVERSING,AUD,0.0014600157737731934,-0.004140019416809082,-0.010429978370666504
AUD/CAD,SELL,2009-04-10,base,REVERSING,AUD,-0.005600035190582275,-0.006920039653778076,0.0029799938201904297
AUD/CAD,BUY,2009-05-01,quote,UNWINDING,CAD,0.014869987964630127,0.007299959659576416,0.004409968852996826
AUD/CAD,BUY,2009-05-08,quote,REVERSING,CAD,-0.007570028305053711,-0.0040400028228759766,0.0051999688148498535
AUD/CAD,BUY,2009-05-15,quote,REVERSING,CAD,0.0035300254821777344,-0.00288999080657959,0.03316003084182739
AUD/CAD,BUY,2009-05-22,quote,REVERSING,CAD,-0.006420016288757324,0.00923997163772583,0.035269975662231445
AUD/CAD,SELL,2009-10-02,quote,UNWINDING,CAD,0.006449997425079346,0.014509975910186768,0.04196995496749878
AUD/CAD,SELL,2009-11-06,quote,UNWINDING,CAD,-0.005250036716461182,-0.009039998054504395,-0.019739985466003418
AUD/CAD,SELL,2009-11-12,base,UNWINDING,AUD,0.001199960708618164,-0.016200006008148193,-0.01230001449584961
AUD/CAD,BUY,2009-12-25,base,UNWINDING,AUD,0.01756995916366577,0.024649977684020996,0.024869978427886963
AUD/CAD,BUY,2010-02-05,base,UNWINDING,AUD,0.003859996795654297,0.005550026893615723,0.004689991474151611
AUD/CAD,SELL,2010-02-05,base,UNWINDING,AUD,0.003859996795654297,0.005550026893615723,0.004689991474151611
AUD/CAD,BUY,2010-02-12,base,UNWINDING,AUD,0.0016900300979614258,0.008340001106262207,-0.0013499855995178223
AUD/CAD,SELL,2010-02-12,base,UNWINDING,AUD,0.0016900300979614258,0.008340001106262207,-0.0013499855995178223
AUD/CAD,BUY,2010-05-07,base,UNWINDING,AUD,-0.009190022945404053,-0.04370999336242676,-0.050729990005493164
AUD/CAD,SELL,2010-05-07,base,UNWINDING,AUD,-0.009190022945404053,-0.04370999336242676,-0.050729990005493164
AUD/CAD,BUY,2010-05-14,base,UNWINDING,AUD,-0.034519970417022705,-0.023509979248046875,-0.0385899543762207
AUD/CAD,SELL,2010-05-14,base,UNWINDING,AUD,-0.034519970417022705,-0.023509979248046875,-0.0385899543762207
AUD/CAD,SELL,2010-09-03,base,UNWINDING,AUD,-0.0037000179290771484,0.00279998779296875,0.03659999370574951
AUD/CAD,BUY,2010-09-24,quote,REVERSING,CAD,0.01230001449584961,0.017700016498565674,0.022000014781951904
AUD/CAD,BUY,2011-03-25,base,UNWINDING,AUD,0.00550001859664917,0.00700002908706665,0.029600083827972412
AUD/CAD,SELL,2011-03-25,base,UNWINDING,AUD,0.00550001859664917,0.00700002908706665,0.029600083827972412
AUD/CAD,SELL,2011-04-01,quote,UNWINDING,CAD,0.0015000104904174805,0.012099981307983398,0.034600019454956055
AUD/CAD,BUY,2011-05-06,base,UNWINDING,AUD,0.002399921417236328,0.006600022315979004,0.015399932861328125
AUD/CAD,BUY,2011-05-13,base,UNWINDING,AUD,0.004200100898742676,0.012899994850158691,0.007000088691711426
AUD/CAD,BUY,2011-05-20,base,UNWINDING,AUD,0.008699893951416016,0.008799910545349121,0.004599928855895996
AUD/CAD,SELL,2011-07-01,base,UNWINDING,AUD,-0.0006999969482421875,-0.0033000707626342773,0.011600017547607422
AUD/CAD,BUY,2011-07-22,quote,REVERSING,CAD,0.021900057792663574,0.0005000829696655273,0.005800008773803711
AUD/CAD,BUY,2011-08-19,base,UNWINDING,AUD,0.0034999847412109375,0.018400073051452637,-0.011399984359741211
AUD/CAD,SELL,2011-09-16,base,UNWINDING,AUD,-0.013000011444091797,-0.003800034523010254,0.02199995517730713
AUD/CAD,SELL,2011-09-23,base,UNWINDING,AUD,0.009199976921081543,0.006999969482421875,0.035899996757507324
AUD/CAD,SELL,2011-09-30,base,UNWINDING,AUD,-0.002200007438659668,0.025799989700317383,0.04790008068084717
AUD/CAD,BUY,2012-02-10,quote,REVERSING,CAD,-0.00010001659393310547,-0.0019000768661499023,-0.017600059509277344
AUD/CAD,BUY,2012-02-17,quote,REVERSING,CAD,-0.0018000602722167969,-0.00690007209777832,-0.02799999713897705
AUD/CAD,BUY,2012-02-24,quote,REVERSING,CAD,-0.0051000118255615234,-0.01569998264312744,-0.030699968338012695
AUD/CAD,BUY,2012-03-23,base,UNWINDING,AUD,-0.005300045013427734,-0.016899943351745605,-0.010400056838989258
AUD/CAD,BUY,2012-05-25,base,REVERSING,AUD,0.002000093460083008,0.015700101852416992,0.030900001525878906
AUD/CAD,SELL,2012-05-25,base,REVERSING,AUD,0.002000093460083008,0.015700101852416992,0.030900001525878906
AUD/CAD,BUY,2012-06-01,base,REVERSING,AUD,0.013700008392333984,0.02049994468688965,0.032959938049316406
AUD/CAD,SELL,2012-06-01,base,REVERSING,AUD,0.013700008392333984,0.02049994468688965,0.032959938049316406
AUD/CAD,BUY,2012-06-08,base,REVERSING,AUD,0.006799936294555664,0.015199899673461914,0.024899959564208984
AUD/CAD,SELL,2012-06-22,base,UNWINDING,AUD,0.004060029983520508,0.00970005989074707,0.01750004291534424
AUD/CAD,SELL,2012-06-29,base,UNWINDING,AUD,0.0056400299072265625,-0.003260016441345215,0.012740015983581543
AUD/CAD,SELL,2012-07-06,base,REVERSING,AUD,-0.008900046348571777,0.007799983024597168,0.010400056838989258
AUD/CAD,SELL,2012-07-13,base,REVERSING,AUD,0.016700029373168945,0.016000032424926758,0.014200091361999512
AUD/CAD,SELL,2012-07-20,base,REVERSING,AUD,-0.0006999969482421875,0.00260007381439209,-0.012199997901916504
AUD/CAD,SELL,2012-07-27,quote,REVERSING,CAD,0.0033000707626342773,-0.001799941062927246,-0.012629985809326172
AUD/CAD,BUY,2012-08-10,quote,REVERSING,CAD,-0.00970005989074707,-0.010830044746398926,-0.03750002384185791
AUD/CAD,BUY,2012-08-17,quote,REVERSING,CAD,-0.0011299848556518555,-0.01789999008178711,-0.01829993724822998
AUD/CAD,BUY,2012-10-12,base,UNWINDING,AUD,0.017909884452819824,0.02640998363494873,0.03677999973297119
AUD/CAD,BUY,2012-10-19,base,UNWINDING,AUD,0.008500099182128906,0.016370058059692383,0.012900114059448242
AUD/CAD,BUY,2013-02-15,base,UNWINDING,AUD,0.01166999340057373,0.01716005802154541,0.025040030479431152
AUD/CAD,BUY,2013-02-22,base,UNWINDING,AUD,0.00549006462097168,0.009330034255981445,0.021430015563964844
AUD/CAD,BUY,2013-03-01,base,UNWINDING,AUD,0.0038399696350097656,0.007879972457885742,0.005139946937561035
AUD/CAD,SELL,2013-03-01,base,UNWINDING,AUD,0.0038399696350097656,0.007879972457885742,0.005139946937561035
AUD/CAD,SELL,2013-03-08,base,UNWINDING,AUD,0.0040400028228759766,0.012099981307983398,-0.0011000633239746094
AUD/CAD,SELL,2013-03-15,base,UNWINDING,AUD,0.008059978485107422,-0.002740025520324707,0.003859996795654297
AUD/CAD,BUY,2013-04-19,base,UNWINDING,AUD,-0.0056999921798706055,-0.019500017166137695,-0.05520009994506836
AUD/CAD,BUY,2013-04-26,base,UNWINDING,AUD,-0.01380002498626709,-0.03540003299713135,-0.05100005865097046
AUD/CAD,BUY,2013-05-17,base,REVERSING,AUD,-0.001499950885772705,-0.0046999454498291016,-0.02199995517730713
AUD/CAD,BUY,2013-05-24,base,REVERSING,AUD,-0.0031999945640563965,-0.01669001579284668,-0.0442500114440918
AUD/CAD,BUY,2013-05-31,base,REVERSING,AUD,-0.013490021228790283,-0.017300009727478027,-0.02349001169204712
AUD/CAD,SELL,2013-09-20,base,UNWINDING,AUD,-0.004909992218017578,0.0013599991798400879,0.020889997482299805
AUD/CAD,SELL,2013-09-27,base,UNWINDING,AUD,0.006269991397857666,0.019450008869171143,0.037480056285858154
AUD/CAD,BUY,2014-04-11,base,REVERSING,AUD,-0.00039005279541015625,-0.005800008773803711,-0.012799978256225586
AUD/CAD,SELL,2014-04-11,base,REVERSING,AUD,-0.00039005279541015625,-0.005800008773803711,-0.012799978256225586
AUD/CAD,SELL,2014-04-18,base,REVERSING,AUD,-0.005409955978393555,-0.010159969329833984,-0.009409904479980469
AUD/CAD,SELL,2014-04-25,base,REVERSING,AUD,-0.00475001335144043,-0.006999969482421875,-0.016459941864013672
AUD/CAD,BUY,2014-07-04,quote,REVERSING,CAD,0.0050299763679504395,0.011719942092895508,0.020200014114379883
AUD/CAD,BUY,2014-07-11,quote,REVERSING,CAD,0.006689965724945068,0.012170016765594482,0.013269960880279541
AUD/CAD,BUY,2014-07-18,quote,REVERSING,CAD,0.005480051040649414,0.008480072021484375,0.009800076484680176
AUD/CAD,BUY,2014-09-26,base,UNWINDING,AUD,0.003600001335144043,0.0020999908447265625,0.0051000118255615234
AUD/CAD,BUY,2014-10-03,base,REVERSING,AUD,-0.0015000104904174805,0.006519973278045654,0.006929993629455566
AUD/CAD,SELL,2014-10-03,base,REVERSING,AUD,-0.0015000104904174805,0.006519973278045654,0.006929993629455566
AUD/CAD,BUY,2014-10-10,base,REVERSING,AUD,0.008019983768463135,0.003000020980834961,-0.0013099908828735352
AUD/CAD,SELL,2014-10-10,base,REVERSING,AUD,0.008019983768463135,0.003000020980834961,-0.0013099908828735352
AUD/CAD,BUY,2014-10-17,base,REVERSING,AUD,-0.005019962787628174,0.0004100203514099121,0.003080010414123535
AUD/CAD,SELL,2014-10-17,base,REVERSING,AUD,-0.005019962787628174,0.0004100203514099121,0.003080010414123535
AUD/CAD,SELL,2015-03-20,base,UNWINDING,AUD,0.004799962043762207,-0.02024000883102417,-0.02201998233795166
AUD/CAD,SELL,2015-03-27,base,UNWINDING,AUD,-0.025039970874786377,-0.008499979972839355,-0.03259998559951782
AUD/CAD,SELL,2015-04-03,base,UNWINDING,AUD,0.01653999090194702,-0.0017799735069274902,0.0018399953842163086
AUD/CAD,BUY,2015-05-08,base,REVERSING,AUD,0.01230001449584961,0.007060050964355469,0.0039000511169433594
AUD/CAD,SELL,2015-05-08,base,REVERSING,AUD,0.01230001449584961,0.007060050964355469,0.0039000511169433594
AUD/CAD,SELL,2015-05-15,base,REVERSING,AUD,-0.005239963531494141,-0.017549991607666016,-0.01630997657775879
AUD/CAD,BUY,2015-05-22,base,REVERSING,AUD,-0.012310028076171875,-0.0031599998474121094,-0.011160016059875488
AUD/CAD,SELL,2015-05-22,base,REVERSING,AUD,-0.012310028076171875,-0.0031599998474121094,-0.011160016059875488
AUD/CAD,BUY,2015-05-29,quote,REVERSING,CAD,0.009150028228759766,0.0012400150299072266,0.0024200081825256348
AUD/CAD,BUY,2015-06-05,base,REVERSING,AUD,-0.007910013198852539,-0.008000016212463379,-0.002400040626525879
AUD/CAD,BUY,2015-06-12,base,REVERSING,AUD,-9.000301361083984e-05,0.0011799931526184082,-0.004689991474151611
AUD/CAD,SELL,2015-06-12,base,REVERSING,AUD,-9.000301361083984e-05,0.0011799931526184082,-0.004689991474151611
AUD/CAD,BUY,2015-06-19,base,REVERSING,AUD,0.001269996166229248,0.0055999755859375,0.00896000862121582
AUD/CAD,SELL,2015-06-19,base,REVERSING,AUD,0.001269996166229248,0.0055999755859375,0.00896000862121582
AUD/CAD,BUY,2015-09-11,quote,UNWINDING,CAD,0.011609971523284912,-0.0005900263786315918,0.008779942989349365
AUD/CAD,SELL,2015-12-11,base,UNWINDING,AUD,0.0013399720191955566,0.01416999101638794,-0.0014800429344177246
AUD/CAD,BUY,2016-02-19,base,REVERSING,AUD,-0.001980006694793701,0.004199981689453125,0.010940015316009521
AUD/CAD,SELL,2016-02-19,base,REVERSING,AUD,-0.001980006694793701,0.004199981689453125,0.010940015316009521
AUD/CAD,SELL,2016-02-26,base,REVERSING,AUD,0.006179988384246826,0.014869987964630127,0.01714998483657837
AUD/CAD,SELL,2016-03-04,base,REVERSING,AUD,0.0086899995803833,0.0067400336265563965,0.009940028190612793
AUD/CAD,BUY,2016-04-08,quote,REVERSING,CAD,0.0006300210952758789,-0.0018600225448608398,-0.026260018348693848
AUD/CAD,BUY,2016-04-15,quote,REVERSING,CAD,-0.0024900436401367188,-0.02986001968383789,-0.04818004369735718
AUD/CAD,BUY,2016-04-22,quote,REVERSING,CAD,-0.027369976043701172,-0.024399995803833008,-0.03892999887466431
AUD/CAD,BUY,2016-05-20,base,UNWINDING,AUD,-0.009079992771148682,0.00025004148483276367,0.007490038871765137
AUD/CAD,BUY,2016-05-27,base,UNWINDING,AUD,0.009330034255981445,0.00643002986907959,0.028940021991729736
AUD/CAD,BUY,2016-06-03,base,REVERSING,AUD,-0.0029000043869018555,0.007239997386932373,0.018519997596740723
AUD/CAD,BUY,2016-06-10,base,REVERSING,AUD,0.010140001773834229,0.022509992122650146,0.030189990997314453
AUD/CAD,BUY,2016-06-17,base,REVERSING,AUD,0.012369990348815918,0.01128000020980835,0.02872997522354126
AUD/CAD,SELL,2016-06-24,quote,UNWINDING,CAD,-0.0010899901390075684,0.007679998874664307,0.015029966831207275
AUD/CAD,SELL,2016-07-08,base,REVERSING,AUD,0.008679986000061035,0.007349967956542969,0.02030998468399048
AUD/CAD,SELL,2016-07-15,base,REVERSING,AUD,-0.0013300180435180664,0.0052700042724609375,0.016510009765625
AUD/CAD,SELL,2016-07-22,base,REVERSING,AUD,0.006600022315979004,0.01296001672744751,-0.00037997961044311523
AUD/CAD,BUY,2016-09-23,base,UNWINDING,AUD,0.005780041217803955,0.0043700337409973145,0.012000024318695068
AUD/CAD,SELL,2016-09-30,base,UNWINDING,AUD,-0.0014100074768066406,-0.0046500563621521,0.012779951095581055
AUD/CAD,SELL,2016-10-07,base,UNWINDING,AUD,-0.003240048885345459,0.007629990577697754,0.027029991149902344
AUD/CAD,SELL,2016-10-14,quote,REVERSING,CAD,0.010870039463043213,0.017430007457733154,0.026170074939727783
AUD/CAD,BUY,2016-12-30,base,REVERSING,AUD,-0.004180014133453369,0.00971996784210205,0.01109999418258667
AUD/CAD,BUY,2017-01-06,base,REVERSING,AUD,0.01389998197555542,0.03711998462677002,0.026699960231781006
AUD/CAD,BUY,2017-01-13,base,REVERSING,AUD,0.0232200026512146,0.0013800263404846191,0.016979992389678955
AUD/CAD,SELL,2017-01-20,base,REVERSING,AUD,-0.02183997631072998,-0.010420024394989014,-0.0013599395751953125
AUD/CAD,BUY,2017-01-27,base,REVERSING,AUD,0.011419951915740967,0.015599966049194336,0.02436995506286621
AUD/CAD,SELL,2017-01-27,base,REVERSING,AUD,0.011419951915740967,0.015599966049194336,0.02436995506286621
AUD/CAD,BUY,2017-02-03,base,REVERSING,AUD,0.004180014133453369,0.009060084819793701,0.016349971294403076
AUD/CAD,SELL,2017-02-03,base,REVERSING,AUD,0.004180014133453369,0.009060084819793701,0.016349971294403076
AUD/CAD,BUY,2017-02-10,quote,REVERSING,CAD,0.004880070686340332,0.008769989013671875,0.012340068817138672
AUD/CAD,SELL,2017-03-24,base,UNWINDING,AUD,0.001399993896484375,-0.007030010223388672,-0.005679965019226074
AUD/CAD,SELL,2017-03-31,quote,REVERSING,CAD,-0.008430004119873047,-0.011479973793029785,-0.0027500391006469727
