source_table,source_id,pair,direction,opened_at,entry,stop_loss,target_raw,t2_price,blocked_by_gate,block_notes_raw,virtual_outcome,virtual_close_price,virtual_exit_reason,virtual_r_multiple,virtual_pips,virtual_closed_at,same_bar_tiebreak,bars_used,data_start,data_end,simulated_at
trades.csv,43,AUD/CAD,BUY,2026-06-02 22:30:18,0.9895,0.985,0.9995,0.9985,(no notes recorded),,LOSS,0.985,STOP_HIT,-1.0,-45.0,2026-06-05 13:00:00,False,63,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 05:56:27
trades.csv,410,AUD/CAD,BUY,2026-06-08 04:10:11,0.8985,0.8918,0.9085,0.9119,(no notes recorded),,WIN,0.9119,TARGET_HIT,2.0,134.0,2026-06-08 05:00:00,False,1,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 05:56:27
trades.csv,432,AUD/CAD,BUY,2026-06-08 18:17:41,0.9838,0.9753,0.992,1.0008,(no notes recorded),,LOSS,0.9753,STOP_HIT,-1.0,-85.0,2026-06-10 11:00:00,False,41,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 05:56:27
trades.csv,702,AUD/CAD,SELL,2026-06-15 18:35:25,0.9895,0.9965,0.977,0.9755,(no notes recorded),,EXPIRED,0.9939,EXPIRED,-0.629,-44.0,2026-06-19 19:00:00,False,97,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 05:56:27
trades.csv,728,AUD/CAD,SELL,2026-06-15 21:37:19,0.9892,0.9942,0.9724,0.9792,(no notes recorded),,LOSS,0.9942,STOP_HIT,-1.0,-50.0,2026-06-19 13:00:00,False,88,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 05:56:27
trades.csv,413,AUD/CHF,BUY,2026-06-08 06:39:51,0.5615,0.5575,0.566,0.5695,(no notes recorded),,EXPIRED,0.56015,EXPIRED,-0.338,-13.5,2026-06-12 07:00:00,False,97,2026-06-08 00:00:00,2026-07-28 05:00:00,2026-07-28 05:56:38
trades.csv,1090,AUD/CHF,SELL,2026-06-21 11:09:30,0.5665,0.5695,0.56,0.5605,(no notes recorded),VIRTUAL_OUTCOME:WIN,WIN,0.5605,TARGET_HIT,2.0,60.0,2026-06-23 13:00:00,False,50,2026-06-08 00:00:00,2026-07-28 05:00:00,2026-07-28 05:56:38
trades.csv,1229,AUD/CHF,BUY,2026-06-23 09:49:07,0.5632,0.5597,0.5687,0.5702,(no notes recorded),VIRTUAL_OUTCOME:LOSS,LOSS,0.5597,STOP_HIT,-1.0,-35.0,2026-06-23 22:00:00,False,13,2026-06-08 00:00:00,2026-07-28 05:00:00,2026-07-28 05:56:38
trades.csv,2509,AUD/CHF,SELL,2026-07-15 05:17:04,0.56568,0.56888,0.55208,0.55928,(no notes recorded),VIRTUAL_OUTCOME:LOSS,LOSS,0.56888,STOP_HIT,-1.0,-32.0,2026-07-21 08:00:00,False,147,2026-06-08 00:00:00,2026-07-28 05:00:00,2026-07-28 05:56:38
trades.csv,2533,AUD/CHF,SELL,2026-07-15 11:16:52,0.5662,0.5732,0.5522,0.5522,(no notes recorded),,EXPIRED,0.56407,EXPIRED,0.304,21.3,2026-07-19 12:00:00,False,97,2026-06-08 00:00:00,2026-07-28 05:00:00,2026-07-28 05:56:38
trades.csv,2945,AUD/CHF,SELL,2026-07-21 11:19:42,0.5687,0.5724,0.5539,0.5613,(no notes recorded),,LOSS,0.5724,STOP_HIT,-1.0,-37.0,2026-07-27 13:00:00,False,146,2026-06-08 00:00:00,2026-07-28 05:00:00,2026-07-28 05:56:38
trades.csv,2999,AUD/CHF,SELL,2026-07-21 21:16:10,0.5685,0.5759,0.5537,0.5537,(no notes recorded),,EXPIRED,0.57144,EXPIRED,-0.397,-29.4,2026-07-25 22:00:00,False,97,2026-06-08 00:00:00,2026-07-28 05:00:00,2026-07-28 05:56:38
trades.csv,3025,AUD/CHF,SELL,2026-07-22 05:16:22,0.5689,0.5761,0.5545,0.5545,(no notes recorded),,EXPIRED,0.57157,EXPIRED,-0.371,-26.7,2026-07-26 06:00:00,False,97,2026-06-08 00:00:00,2026-07-28 05:00:00,2026-07-28 05:56:38
trades.csv,3072,AUD/CHF,SELL,2026-07-22 18:18:26,0.5696,0.577,0.5548,0.5548,Drawdown filter (grade-tier veto),Drawdown filter: excluded by _dd_allows_trade (mode=normal),EXPIRED,0.57119,EXPIRED,-0.215,-15.9,2026-07-26 19:00:00,False,97,2026-06-08 00:00:00,2026-07-28 05:00:00,2026-07-28 05:56:38
trades.csv,3101,AUD/CHF,SELL,2026-07-22 21:16:10,0.5685,0.5759,0.5537,0.5537,Drawdown filter (grade-tier veto),Drawdown filter: excluded by _dd_allows_trade (mode=normal),EXPIRED,0.5711,EXPIRED,-0.351,-26.0,2026-07-26 22:00:00,False,97,2026-06-08 00:00:00,2026-07-28 05:00:00,2026-07-28 05:56:38
trades.csv,3126,AUD/CHF,SELL,2026-07-23 05:18:03,0.5704,0.5776,0.556,0.556,Drawdown filter (grade-tier veto),Drawdown filter: excluded by _dd_allows_trade (mode=normal),EXPIRED,0.57081,EXPIRED,-0.057,-4.1,2026-07-27 06:00:00,False,97,2026-06-08 00:00:00,2026-07-28 05:00:00,2026-07-28 05:56:38
trades.csv,3231,AUD/CHF,SELL,2026-07-24 05:16:51,0.5715,0.5785,0.5575,0.5575,(no notes recorded),,EXPIRED,0.57097,EXPIRED,0.076,5.3,2026-07-28 05:00:00,False,96,2026-06-08 00:00:00,2026-07-28 05:00:00,2026-07-28 05:56:38
trades.csv,1240,AUD/HKD,BUY,2026-06-23 11:31:07,5.4228,5.39,5.4675,5.4884,(no notes recorded),VIRTUAL_OUTCOME:LOSS,EXPIRED,5.40616,EXPIRED,-0.507,-166.4,2026-06-27 12:00:00,False,97,2026-06-23 00:00:00,2026-07-28 05:00:00,2026-07-28 05:56:49
trades.csv,36,AUD/JPY,SELL,2026-06-02 22:28:19,114.72,115.5,112.7,113.16,(no notes recorded),,WIN,113.16,TARGET_HIT,2.0,156.0,2026-06-05 15:00:00,False,65,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 05:57:00
trades.csv,419,AUD/JPY,BUY,2026-06-08 06:41:13,112.87,112.27,113.87,114.07,(no notes recorded),,LOSS,112.27,STOP_HIT,-1.0,-60.0,2026-06-10 22:00:00,False,64,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 05:57:00
trades.csv,429,AUD/JPY,BUY,2026-06-08 18:16:45,112.97,112.27,114.5,114.37,(no notes recorded),,LOSS,112.27,STOP_HIT,-1.0,-70.0,2026-06-10 22:00:00,False,52,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 05:57:00
trades.csv,1035,AUD/JPY,BUY,2026-06-19 17:20:54,98.5,97.85,99.8,99.8,(no notes recorded),VIRTUAL_OUTCOME:WIN,WIN,99.8,TARGET_HIT,2.0,130.0,2026-06-19 18:00:00,False,1,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 05:57:00
trades.csv,1538,AUD/JPY,BUY,2026-06-29 05:30:36,111.483,110.95,113.45,112.549,(no notes recorded),,WIN,112.549,TARGET_HIT,2.0,106.6,2026-06-30 14:00:00,False,33,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 05:57:00
trades.csv,2911,AUD/JPY,SELL,2026-07-21 05:17:59,113.859,114.9803,111.6226,111.6164,(no notes recorded),,EXPIRED,114.42985,EXPIRED,-0.509,-57.1,2026-07-25 06:00:00,False,97,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 05:57:00
research_trades.csv,1034,AUD/JPY,SELL,2026-07-07,112.364,113.214,111.531,110.664,"Research dedup (duplicate pair/direction, same scan date)",duplicate — same pair/direction already open this scan date,LOSS,113.214,STOP_HIT,-1.0,-85.0,2026-07-14 15:00:00,False,184,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 05:57:00
research_trades.csv,1065,AUD/JPY,SELL,2026-07-07,112.261,113.111,111.3,110.561,"Research dedup (duplicate pair/direction, same scan date)",duplicate — same pair/direction already open this scan date,LOSS,113.111,STOP_HIT,-1.0,-85.0,2026-07-14 14:00:00,False,183,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 05:57:00
trades.csv,41,AUD/NZD,BUY,2026-06-02 22:29:48,1.2085,1.202,1.222,1.2215,(no notes recorded),,EXPIRED,1.21523,EXPIRED,1.035,67.3,2026-06-06 23:00:00,False,97,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 05:57:11
trades.csv,403,AUD/NZD,BUY,2026-06-08 04:08:44,1.085,1.078,1.098,1.099,(no notes recorded),,WIN,1.099,TARGET_HIT,2.0,140.0,2026-06-08 05:00:00,False,1,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 05:57:11
trades.csv,425,AUD/NZD,BUY,2026-06-08 06:42:36,1.2148,1.2095,1.2227,1.2254,(no notes recorded),,LOSS,1.2095,STOP_HIT,-1.0,-53.0,2026-06-09 05:00:00,False,23,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 05:57:11
trades.csv,1215,AUD/NZD,SELL,2026-06-23 09:47:37,1.2222,1.2292,1.21,1.2082,(no notes recorded),,EXPIRED,1.22266,EXPIRED,-0.066,-4.6,2026-06-27 10:00:00,False,97,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 05:57:11
trades.csv,1263,AUD/NZD,SELL,2026-06-23 18:50:42,1.2197,1.2268,1.208,1.2055,(no notes recorded),,EXPIRED,1.22258,EXPIRED,-0.406,-28.8,2026-06-27 19:00:00,False,97,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 05:57:11
trades.csv,2565,AUD/NZD,BUY,2026-07-15 18:22:39,1.1974,1.1902,1.2118,1.2118,(no notes recorded),,EXPIRED,1.19671,EXPIRED,-0.096,-6.9,2026-07-19 19:00:00,False,97,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 05:57:11
trades.csv,2596,AUD/NZD,BUY,2026-07-15 21:25:20,1.1971,1.1898,1.2117,1.2117,(no notes recorded),,EXPIRED,1.19599,EXPIRED,-0.152,-11.1,2026-07-19 22:00:00,False,97,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 05:57:11
trades.csv,2622,AUD/NZD,BUY,2026-07-16 05:18:13,1.1965,1.1896,1.2103,1.2103,Blocked: Weekly trend neutral,Blocked: Weekly trend neutral — no clear directional bias,EXPIRED,1.19539,EXPIRED,-0.161,-11.1,2026-07-20 06:00:00,False,97,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 05:57:11
trades.csv,2646,AUD/NZD,BUY,2026-07-16 11:17:47,1.1966,1.1896,1.2106,1.2106,(no notes recorded),,EXPIRED,1.19679,EXPIRED,0.027,1.9,2026-07-20 12:00:00,False,97,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 05:57:11
trades.csv,2724,AUD/NZD,BUY,2026-07-17 05:18:53,1.1984,1.1917,1.2118,1.2118,Blocked: Weekly trend neutral,Blocked: Weekly trend neutral — no clear directional bias,EXPIRED,1.19706,EXPIRED,-0.2,-13.4,2026-07-21 06:00:00,False,97,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 05:57:11
trades.csv,2770,AUD/NZD,BUY,2026-07-19 18:19:38,1.1945,1.1879,1.2077,1.2077,(no notes recorded),,WIN,1.2077,TARGET_HIT,2.0,132.0,2026-07-23 08:00:00,False,86,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 05:57:11
trades.csv,2827,AUD/NZD,BUY,2026-07-20 05:17:15,1.1984,1.1916,1.212,1.212,(no notes recorded),,EXPIRED,1.20749,EXPIRED,1.337,90.9,2026-07-24 06:00:00,False,97,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 05:57:11
trades.csv,1093,AUD/SEK,SELL,2026-06-21 11:11:16,6.7234,6.7621,6.65,6.646,(no notes recorded),,EXPIRED,6.72787,EXPIRED,-0.116,-44.7,2026-06-25 12:00:00,False,97,2026-06-21 00:00:00,2026-07-28 05:00:00,2026-07-28 05:57:22
trades.csv,1338,AUD/SEK,SELL,2026-06-25 09:20:51,6.745,6.7839,6.6556,6.6672,(no notes recorded),,EXPIRED,6.70845,EXPIRED,0.94,365.5,2026-06-29 10:00:00,False,97,2026-06-21 00:00:00,2026-07-28 05:00:00,2026-07-28 05:57:22
trades.csv,28,AUD/USD,BUY,2026-06-02 22:26:19,0.7155,0.71,0.7264,0.7265,(no notes recorded),,LOSS,0.71,STOP_HIT,-1.0,-55.0,2026-06-05 13:00:00,False,63,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 05:57:33
trades.csv,441,AUD/USD,BUY,2026-06-08 18:20:22,0.70524,0.70139,0.71336,0.71294,(no notes recorded),,LOSS,0.70139,STOP_HIT,-1.0,-38.5,2026-06-09 16:00:00,False,22,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 05:57:33
trades.csv,1290,AUD/USD,BUY,2026-06-23 21:34:52,0.692,0.6866,0.702,0.7028,(no notes recorded),,EXPIRED,0.68967,EXPIRED,-0.431,-23.3,2026-06-27 22:00:00,False,97,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 05:57:33
trades.csv,1325,AUD/USD,BUY,2026-06-25 09:18:40,0.692,0.686,0.705,0.704,(no notes recorded),,EXPIRED,0.69005,EXPIRED,-0.325,-19.5,2026-06-29 10:00:00,False,97,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 05:57:33
trades.csv,1404,AUD/USD,BUY,2026-06-25 18:48:49,0.6916,0.6855,0.705,0.7038,(no notes recorded),,EXPIRED,0.68899,EXPIRED,-0.428,-26.1,2026-06-29 19:00:00,False,97,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 05:57:33
trades.csv,1635,AUD/USD,BUY,2026-06-30 05:29:10,0.6876,0.682,0.705,0.6988,(no notes recorded),,EXPIRED,0.69278,EXPIRED,0.925,51.8,2026-07-06 06:00:00,False,145,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 05:57:33
research_trades.csv,898,AUD/USD,BUY,2026-07-05,0.69469,0.68969,0.69984,0.70469,"Research dedup (duplicate pair/direction, same scan date)",duplicate — same pair/direction already open this scan date,EXPIRED,0.69854,EXPIRED,0.77,38.5,2026-07-15 00:00:00,False,241,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 05:57:33
research_trades.csv,973,AUD/USD,BUY,2026-07-06,0.6956,0.6906,0.70081,0.7056,"Research dedup (duplicate pair/direction, same scan date)",duplicate — same pair/direction already open this scan date,EXPIRED,0.69982,EXPIRED,0.844,42.2,2026-07-16 00:00:00,False,241,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 05:57:33
research_trades.csv,1056,AUD/USD,BUY,2026-07-07,0.69449,0.68949,0.69944,0.70449,"Research dedup (duplicate pair/direction, same scan date)",duplicate — same pair/direction already open this scan date,EXPIRED,0.69987,EXPIRED,1.076,53.8,2026-07-17 00:00:00,False,241,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 05:57:33
research_trades.csv,1057,AUD/USD,BUY,2026-07-07,0.69338,0.68838,0.69842,0.70338,"Research dedup (duplicate pair/direction, same scan date)",duplicate — same pair/direction already open this scan date,EXPIRED,0.69987,EXPIRED,1.298,64.9,2026-07-17 00:00:00,False,241,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 05:57:33
research_trades.csv,1094,AUD/USD,BUY,2026-07-08,0.69358,0.68858,0.69851,0.70358,"Research dedup (duplicate pair/direction, same scan date)",duplicate — same pair/direction already open this scan date,EXPIRED,0.69816,EXPIRED,0.916,45.8,2026-07-18 00:00:00,False,241,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 05:57:33
research_trades.csv,1119,AUD/USD,BUY,2026-07-08,0.69324,0.68824,0.69817,0.70324,"Research dedup (duplicate pair/direction, same scan date)",duplicate — same pair/direction already open this scan date,EXPIRED,0.69816,EXPIRED,0.984,49.2,2026-07-18 00:00:00,False,241,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 05:57:33
research_trades.csv,1134,AUD/USD,BUY,2026-07-09,0.69469,0.68969,0.69947,0.70469,"Research dedup (duplicate pair/direction, same scan date)",duplicate — same pair/direction already open this scan date,EXPIRED,0.69816,EXPIRED,0.694,34.7,2026-07-19 00:00:00,False,241,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 05:57:33
research_trades.csv,1160,AUD/USD,BUY,2026-07-09,0.69435,0.68935,0.69913,0.70435,"Research dedup (duplicate pair/direction, same scan date)",duplicate — same pair/direction already open this scan date,EXPIRED,0.69816,EXPIRED,0.762,38.1,2026-07-19 00:00:00,False,241,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 05:57:33
research_trades.csv,1216,AUD/USD,BUY,2026-07-13,0.69218,0.68768,0.69629,0.70118,"Research dedup (duplicate pair/direction, same scan date)",duplicate — same pair/direction already open this scan date,WIN,0.70118,TARGET_HIT,2.0,90.0,2026-07-15 17:00:00,False,66,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 05:57:33
research_trades.csv,1241,AUD/USD,BUY,2026-07-13,0.69204,0.68754,0.69629,0.70104,"Research dedup (duplicate pair/direction, same scan date)",duplicate — same pair/direction already open this scan date,WIN,0.70104,TARGET_HIT,2.0,90.0,2026-07-15 17:00:00,False,66,2026-06-02 00:00:00,2026-07-28 05:00:00,2026-07-28 05:57:33
trades.csv,437,CAD/AUD,SELL,2026-06-08 18:19:11,1.01645,1.02552,1.00485,0.99831,(no notes recorded),,LOSS,1.02552,STOP_HIT,-1.0,-90.7,2026-06-10 11:00:00,False,41,2026-06-08 00:00:00,2026-07-28 05:00:00,2026-07-28 05:57:44
trades.csv,599,CAD/AUD,BUY,2026-06-11 18:32:58,1.0176,1.0115,1.0284,1.0298,(no notes recorded),,LOSS,1.0115,STOP_HIT,-1.0,-61.0,2026-06-14 21:00:00,False,75,2026-06-08 00:00:00,2026-07-28 05:00:00,2026-07-28 05:57:44
trades.csv,711,CAD/AUD,BUY,2026-06-15 18:36:13,1.0106,1.0051,1.0149,1.0216,(no notes recorded),,EXPIRED,1.00614,EXPIRED,-0.811,-44.6,2026-06-19 19:00:00,False,97,2026-06-08 00:00:00,2026-07-28 05:00:00,2026-07-28 05:57:44
trades.csv,390,CAD/CHF,BUY,2026-06-07 18:15:35,0.6385,0.6335,0.646,0.6485,(no notes recorded),,LOSS,0.6335,STOP_HIT,-1.0,-50.0,2026-06-07 19:00:00,False,1,2026-06-07 00:00:00,2026-07-28 05:00:00,2026-07-28 05:57:55
trades.csv,435,CAD/CHF,BUY,2026-06-08 18:18:34,0.57164,0.56969,0.57461,0.57554,(no notes recorded),,LOSS,0.56969,STOP_HIT,-1.0,-19.5,2026-06-11 19:00:00,False,73,2026-06-07 00:00:00,2026-07-28 05:00:00,2026-07-28 05:57:55
trades.csv,708,CAD/CHF,BUY,2026-06-15 18:35:54,0.5676,0.5651,0.5686,0.5726,(no notes recorded),,LOSS,0.5651,STOP_HIT,-1.0,-25.0,2026-06-17 07:00:00,False,37,2026-06-07 00:00:00,2026-07-28 05:00:00,2026-07-28 05:57:55
trades.csv,2002,CAD/CHF,BUY,2026-07-05 21:16:01,0.5647,0.5615,0.575,0.5711,(no notes recorded),VIRTUAL_OUTCOME:WIN,WIN,0.5711,TARGET_HIT,2.0,64.0,2026-07-08 14:00:00,False,65,2026-06-07 00:00:00,2026-07-28 05:00:00,2026-07-28 05:57:55
trades.csv,2500,CAD/CHF,SELL,2026-07-15 05:15:57,0.5761,0.5795,0.5693,0.5693,(no notes recorded),,EXPIRED,0.57596,EXPIRED,0.041,1.4,2026-07-19 06:00:00,False,97,2026-06-07 00:00:00,2026-07-28 05:00:00,2026-07-28 05:57:55
trades.csv,2524,CAD/CHF,SELL,2026-07-15 11:15:34,0.5763,0.5833,0.5623,0.5623,Blocked: Weekly trend neutral,Blocked: Weekly trend neutral — no clear directional bias,EXPIRED,0.57619,EXPIRED,0.016,1.1,2026-07-19 12:00:00,False,97,2026-06-07 00:00:00,2026-07-28 05:00:00,2026-07-28 05:57:55
trades.csv,3223,CAD/CHF,SELL,2026-07-24 05:15:44,0.5806,0.5839,0.574,0.574,(no notes recorded),,EXPIRED,0.58037,EXPIRED,0.07,2.3,2026-07-28 05:00:00,False,96,2026-06-07 00:00:00,2026-07-28 05:00:00,2026-07-28 05:57:55
trades.csv,1084,CAD/HKD,BUY,2026-06-20 17:38:52,5.5319,5.5124,5.6649,5.5709,(no notes recorded),VIRTUAL_OUTCOME:LOSS,LOSS,5.5124,STOP_HIT,-1.0,-195.0,2026-06-24 03:00:00,False,82,2026-06-20 00:00:00,2026-07-28 05:00:00,2026-07-28 05:58:06
trades.csv,1120,CAD/HKD,BUY,2026-06-21 20:37:55,5.5351,5.5106,5.6462,5.5841,(no notes recorded),VIRTUAL_OUTCOME:LOSS,LOSS,5.5106,STOP_HIT,-1.0,-245.0,2026-06-24 07:00:00,False,59,2026-06-20 00:00:00,2026-07-28 05:00:00,2026-07-28 05:58:06
trades.csv,1284,CAD/HKD,BUY,2026-06-23 18:53:10,5.5153,5.489,5.568,5.5679,(no notes recorded),,EXPIRED,5.52541,EXPIRED,0.384,101.1,2026-06-27 19:00:00,False,97,2026-06-20 00:00:00,2026-07-28 05:00:00,2026-07-28 05:58:06
trades.csv,433,CAD/JPY,SELL,2026-06-08 18:17:59,114.82,115.35,113.9,113.76,(no notes recorded),,LOSS,115.35,STOP_HIT,-1.0,-53.0,2026-06-10 13:00:00,False,43,2026-06-08 00:00:00,2026-07-28 05:00:00,2026-07-28 05:58:17
trades.csv,1002,CAD/JPY,BUY,2026-06-17 21:26:16,113.96,113.49,115.1,114.9,(no notes recorded),,EXPIRED,114.16201,EXPIRED,0.43,20.2,2026-06-22 22:00:00,False,121,2026-06-08 00:00:00,2026-07-28 05:00:00,2026-07-28 05:58:17
trades.csv,2499,CAD/JPY,SELL,2026-07-15 05:15:42,115.2,115.82,113.96,113.96,Blocked: Weekly trend neutral,VIRTUAL_OUTCOME:LOSS | Blocked: Weekly trend neutral — no clear directional bias,LOSS,115.82,STOP_HIT,-1.0,-62.0,2026-07-16 13:00:00,False,32,2026-06-08 00:00:00,2026-07-28 05:00:00,2026-07-28 05:58:17
trades.csv,2523,CAD/JPY,SELL,2026-07-15 11:15:23,115.55,116.67,113.31,113.31,(no notes recorded),,EXPIRED,115.82656,EXPIRED,-0.247,-27.7,2026-07-19 12:00:00,False,97,2026-06-08 00:00:00,2026-07-28 05:00:00,2026-07-28 05:58:17
trades.csv,2546,CAD/JPY,SELL,2026-07-15 18:20:04,115.446,116.576,113.186,113.186,Blocked: Weekly trend neutral,Blocked: Weekly trend neutral — no clear directional bias,EXPIRED,115.92005,EXPIRED,-0.419,-47.4,2026-07-19 19:00:00,False,97,2026-06-08 00:00:00,2026-07-28 05:00:00,2026-07-28 05:58:17
trades.csv,2577,CAD/JPY,SELL,2026-07-15 21:22:41,115.446,116.072,114.194,114.194,(no notes recorded),,LOSS,116.072,STOP_HIT,-1.0,-62.6,2026-07-19 18:00:00,False,93,2026-06-08 00:00:00,2026-07-28 05:00:00,2026-07-28 05:58:17
trades.csv,2752,CAD/JPY,SELL,2026-07-19 18:17:40,115.797,116.914,113.561,113.563,Blocked: Weekly trend neutral,Blocked: Weekly trend neutral — no clear directional bias,EXPIRED,116.32332,EXPIRED,-0.471,-52.6,2026-07-23 19:00:00,False,97,2026-06-08 00:00:00,2026-07-28 05:00:00,2026-07-28 05:58:17
trades.csv,2784,CAD/JPY,SELL,2026-07-19 21:15:43,115.65,116.238,114.474,114.474,(no notes recorded),,LOSS,116.238,STOP_HIT,-1.0,-58.8,2026-07-23 13:00:00,False,88,2026-06-08 00:00:00,2026-07-28 05:00:00,2026-07-28 05:58:17
trades.csv,3165,CAD/JPY,SELL,2026-07-23 18:17:28,116.364,117.0654,114.9628,114.9612,(no notes recorded),,EXPIRED,115.9427,EXPIRED,0.601,42.1,2026-07-27 19:00:00,False,97,2026-06-08 00:00:00,2026-07-28 05:00:00,2026-07-28 05:58:17
trades.csv,3222,CAD/JPY,SELL,2026-07-24 05:15:31,116.42,117.24,114.78,114.78,"Demoted (eff_conf below threshold, pre-DA)",Demoted: eff_conf=7.0 below threshold 8.0,EXPIRED,115.97809,EXPIRED,0.539,44.2,2026-07-28 05:00:00,False,96,2026-06-08 00:00:00,2026-07-28 05:00:00,2026-07-28 05:58:17
trades.csv,1393,CAD/NOK,SELL,2026-06-25 18:46:31,6.94,6.995,6.805,6.83,(no notes recorded),VIRTUAL_OUTCOME:LOSS,LOSS,6.995,STOP_HIT,-1.0,-550.0,2026-06-26 16:00:00,False,22,2026-06-25 00:00:00,2026-07-28 05:00:00,2026-07-28 05:58:28
trades.csv,440,CAD/USD,BUY,2026-06-08 18:20:04,0.71693,0.7158,0.72235,0.71919,(no notes recorded),,WIN,0.71919,TARGET_HIT,2.0,22.6,2026-06-10 13:00:00,False,43,2026-06-08 00:00:00,2026-07-28 05:00:00,2026-07-28 05:58:39
trades.csv,602,CAD/USD,BUY,2026-06-11 18:33:23,0.7155,0.7109,0.7268,0.7247,(no notes recorded),,EXPIRED,0.71437,EXPIRED,-0.246,-11.3,2026-06-16 19:00:00,False,121,2026-06-08 00:00:00,2026-07-28 05:00:00,2026-07-28 05:58:39
trades.csv,414,CHF/AUD,SELL,2026-06-08 06:40:05,1.78093,1.792,1.76,1.75879,(no notes recorded),,EXPIRED,1.78525,EXPIRED,-0.39,-43.2,2026-06-12 07:00:00,False,97,2026-06-08 00:00:00,2026-07-28 05:00:00,2026-07-28 05:58:50
trades.csv,436,CHF/CAD,BUY,2026-06-08 18:18:51,1.74949,1.74564,1.75555,1.75719,(no notes recorded),,LOSS,1.74564,STOP_HIT,-1.0,-38.5,2026-06-10 00:00:00,False,30,2026-06-08 00:00:00,2026-07-28 05:00:00,2026-07-28 05:59:01
trades.csv,516,CHF/GBP,BUY,2026-06-10 15:00:14,0.935,0.9278,0.9447,0.9494,(no notes recorded),,EXPIRED,0.93495,EXPIRED,-0.007,-0.5,2026-06-14 16:00:00,False,97,2026-06-10 00:00:00,2026-07-28 05:00:00,2026-07-28 05:59:13
trades.csv,1207,CHF/HKD,BUY,2026-06-23 05:34:02,9.6894,9.6241,9.8718,9.82,(no notes recorded),,EXPIRED,9.68574,EXPIRED,-0.056,-36.6,2026-06-28 06:00:00,False,121,2026-06-23 00:00:00,2026-07-28 05:00:00,2026-07-28 05:59:24
trades.csv,1356,CHF/HKD,BUY,2026-06-25 05:36:58,9.65,9.5856,9.8883,9.7788,(no notes recorded),,EXPIRED,9.70813,EXPIRED,0.903,581.3,2026-07-02 06:00:00,False,169,2026-06-23 00:00:00,2026-07-28 05:00:00,2026-07-28 05:59:24
trades.csv,422,CHF/JPY,SELL,2026-06-08 06:41:54,201.85,202.95,199.7,199.65,(no notes recorded),,EXPIRED,201.21115,EXPIRED,0.581,63.9,2026-06-12 07:00:00,False,97,2026-06-08 00:00:00,2026-07-28 05:00:00,2026-07-28 05:59:35
trades.csv,1368,CHF/NOK,SELL,2026-06-25 11:36:57,12.1637,12.2706,11.959,11.9499,(no notes recorded),VIRTUAL_OUTCOME:LOSS,LOSS,12.2706,STOP_HIT,-1.0,-1069.0,2026-06-26 12:00:00,False,25,2026-06-25 00:00:00,2026-07-28 05:00:00,2026-07-28 05:59:46
