source,,pair,publication_date,z,trend,widening,fwd_ret_1w,fwd_ret_2w,fwd_ret_4w,fwd_ret_8w
policy_rate,19841,GBP/CHF,2010-10-01,-0.8354998283712445,-0.09285959999999999,True,-0.012799978256225586,-0.020799994468688965,0.01530003547668457,0.029799938201904297
policy_rate,19842,GBP/CHF,2010-10-08,-0.8460040801917877,-0.08097134523809496,True,-0.008000016212463379,-0.012899994850158691,0.025699973106384277,0.014199972152709961
policy_rate,19843,GBP/CHF,2010-10-15,-0.8262713736598982,-0.07117134523809493,True,-0.0048999786376953125,0.036100029945373535,0.04670000076293945,0.02540004253387451
policy_rate,19844,GBP/CHF,2010-10-22,-0.819552423436943,-0.07627134523809503,True,0.04100000858306885,0.03859996795654297,0.07729995250701904,-0.012820005416870117
policy_rate,19845,GBP/CHF,2010-10-29,-0.8067986049412803,-0.07527134523809498,True,-0.002400040626525879,0.010599970817565918,0.014499902725219727,-0.08259999752044678
policy_rate,19846,GBP/CHF,2010-11-05,-0.8272055890942592,-0.04586655952380997,True,0.013000011444091797,0.038699984550476074,-0.011500000953674316,-0.11670005321502686
policy_rate,19847,GBP/CHF,2010-11-12,-0.8194664332402583,-0.04786655952381008,True,0.025699973106384277,0.0038999319076538086,-0.02129995822906494,-0.07990002632141113
policy_rate,19848,GBP/CHF,2010-11-19,-0.8083909546196245,-0.047566559523810004,True,-0.02180004119873047,-0.05019998550415039,-0.09011995792388916,-0.07069993019104004
policy_rate,19849,GBP/CHF,2010-11-26,-0.7949054479865275,-0.048566559523810005,True,-0.028399944305419922,-0.02519989013671875,-0.0970999002456665,-0.03799998760223389
policy_rate,19850,GBP/CHF,2010-12-03,-0.7843055085754012,-0.048466559523810016,True,0.003200054168701172,-0.03991997241973877,-0.10520005226135254,-0.04100000858306885
policy_rate,19851,GBP/CHF,2010-12-10,-0.7160511579277907,0.040368300000000024,False,-0.04312002658843994,-0.07190001010894775,-0.05860006809234619,-0.024100065231323242
policy_rate,19852,GBP/CHF,2010-12-17,-0.7088069774088216,0.030368299999999904,False,-0.028779983520507812,-0.06528007984161377,0.01942002773284912,0.05151998996734619
policy_rate,19853,GBP/CHF,2010-12-24,-0.6949573583571725,0.037068300000000054,False,-0.03650009632110596,0.013299942016601562,0.05909991264343262,0.05689990520477295
policy_rate,19854,GBP/CHF,2010-12-31,-0.6532575710883971,0.055668300000000004,False,0.04980003833770752,0.08470010757446289,0.06420004367828369,0.05060005187988281
policy_rate,19855,GBP/CHF,2011-01-07,-0.6938189291354255,0.026543984126984,False,0.03490006923675537,0.045799970626831055,0.03450000286102295,0.024899959564208984
policy_rate,19856,GBP/CHF,2011-01-14,-0.6868780749821548,0.012543984126983987,False,0.010899901390075684,-0.0205000638961792,0.03209996223449707,-0.03040003776550293
policy_rate,19857,GBP/CHF,2011-01-21,-0.6754222060048604,0.019143984126984037,False,-0.03139996528625488,-0.011299967765808105,-0.002200007438659668,-0.0857999324798584
policy_rate,19858,GBP/CHF,2011-01-28,-0.6644667185824987,0.01794398412698406,False,0.020099997520446777,0.05260002613067627,-0.013599991798400879,-0.042600035667419434
policy_rate,19859,GBP/CHF,2011-02-04,-0.6533996600149637,0.055849638888889,False,0.03250002861022949,0.009099960327148438,-0.009600043296813965,-0.05239999294281006
policy_rate,19860,GBP/CHF,2011-02-11,-0.5985509014804324,0.1053075595238101,False,-0.023400068283081055,-0.06620001792907715,-0.0625,-0.06410002708435059
policy_rate,19861,GBP/CHF,2011-02-18,-0.593784510179322,0.09900755952381002,False,-0.042799949645996094,-0.018700003623962402,-0.08359992504119873,-0.07989990711212158
policy_rate,19862,GBP/CHF,2011-02-25,-0.5846749509368169,0.09390755952381002,False,0.02409994602203369,0.0037000179290771484,-0.029000043869018555,-0.029649972915649414
policy_rate,19863,GBP/CHF,2011-03-04,-0.5696185532406983,0.09810755952381,False,-0.020399928092956543,-0.06489992141723633,-0.042799949645996094,-0.06399989128112793
policy_rate,19864,GBP/CHF,2011-03-11,-0.5497675783292809,0.041458300000000003,False,-0.044499993324279785,-0.0327000617980957,-0.001600027084350586,-0.0708000659942627
policy_rate,19865,GBP/CHF,2011-03-18,-0.5357703660723325,0.04835830000000002,False,0.011799931526184082,0.022099971771240234,0.0037000179290771484,-0.012199997901916504
policy_rate,19866,GBP/CHF,2011-03-25,-0.5254075629117009,0.044458300000000006,False,0.010300040245056152,0.031100034713745117,-0.0006499290466308594,-0.03399991989135742
policy_rate,19867,GBP/CHF,2011-04-01,-0.505528934172816,0.018358299999999994,False,0.020799994468688965,-0.018399953842163086,-0.021199941635131836,-0.0564500093460083
policy_rate,19868,GBP/CHF,2011-04-08,-0.5147688367757148,0.05514393719806798,False,-0.03919994831085205,-0.03174996376037598,-0.06920003890991211,-0.11599993705749512
policy_rate,19869,GBP/CHF,2011-04-15,-0.5159233704555444,0.04764393719806792,False,0.007449984550476074,-0.00279998779296875,-0.015900015830993652,-0.07940006256103516
policy_rate,19870,GBP/CHF,2011-04-22,-0.48333313729780764,0.06634393719806797,False,-0.010249972343444824,-0.03745007514953613,-0.03334999084472656,-0.09245002269744873
policy_rate,19871,GBP/CHF,2011-04-29,-0.45014673303030295,0.08554393719806797,False,-0.02720010280609131,-0.013100028038024902,-0.035250067710876465,-0.11040008068084717
policy_rate,19872,GBP/CHF,2011-05-06,-0.4577743660981101,0.06811399999999995,False,0.014100074768066406,0.00410008430480957,-0.04679989814758301,-0.07620000839233398
policy_rate,19873,GBP/CHF,2011-05-13,-0.4613024774552408,0.009256079365078884,False,-0.009999990463256836,-0.022150039672851562,-0.0635000467300415,-0.09020006656646729
policy_rate,19874,GBP/CHF,2011-05-20,-0.4467535674109251,0.018056079365078914,False,-0.012150049209594727,-0.05089998245239258,-0.05910003185272217,-0.11349999904632568
policy_rate,19875,GBP/CHF,2011-05-27,-0.43476270227611835,0.020056079365079027,False,-0.03874993324279785,-0.04135000705718994,-0.0751500129699707,-0.08364999294281006
policy_rate,19876,GBP/CHF,2011-06-03,-0.40996938269723243,0.026756079365079066,False,-0.00260007381439209,-0.00820004940032959,-0.029400110244750977,-0.06760001182556152
policy_rate,19877,GBP/CHF,2011-06-10,-0.3807450586387387,0.03179288636363603,False,-0.0055999755859375,-0.03380000591278076,-0.02670001983642578,-0.13300001621246338
policy_rate,19878,GBP/CHF,2011-06-17,-0.37899660107417665,0.020492886363636054,False,-0.02820003032684326,-0.021200060844421387,-0.054399967193603516,-0.13470005989074707
policy_rate,19879,GBP/CHF,2011-06-24,-0.3643289943939511,0.02279288636363591,False,0.006999969482421875,0.0070999860763549805,-0.008499979972839355,-0.03189992904663086
policy_rate,19880,GBP/CHF,2011-07-01,-0.35447824412635964,0.012292886363635958,False,0.00010001659393310547,-0.03319990634918213,-0.03819990158081055,-0.05709993839263916
policy_rate,19881,GBP/CHF,2011-07-08,-0.3209059879122567,0.04616452391304299,False,-0.033299922943115234,-0.015599966049194336,-0.1062999963760376,-0.06269991397857666
policy_rate,19882,GBP/CHF,2011-07-15,-0.29665060897485845,0.06476452391304305,False,0.0176999568939209,-0.004999995231628418,-0.08030009269714355,0.08009994029998779
policy_rate,19883,GBP/CHF,2011-07-22,-0.29004791190367,0.039764523913043026,False,-0.022699952125549316,-0.09070003032684326,-0.023399949073791504,0.04079997539520264
policy_rate,19884,GBP/CHF,2011-07-29,-0.22516468818388818,0.052064523913043004,False,-0.06800007820129395,-0.07530009746551514,-0.018900036811828613,0.08264994621276855
policy_rate,19885,GBP/CHF,2011-08-05,-0.24392198054843967,0.046998634920634885,False,-0.007300019264221191,0.06730008125305176,0.04360008239746094,0.15640008449554443
policy_rate,19886,GBP/CHF,2011-08-12,-0.21430689695517485,0.06769863492063494,False,0.07460010051727295,0.05640006065368652,0.16040003299713135,0.1837700605392456
policy_rate,19887,GBP/CHF,2011-08-19,-0.1814853562394829,0.07319863492063489,False,-0.018200039863586426,-0.02369999885559082,0.06419992446899414,0.1052999496459961
policy_rate,19888,GBP/CHF,2011-08-26,-0.14339520200889322,0.08219863492063478,False,-0.0054999589920043945,0.10399997234344482,0.10154998302459717,0.11889994144439697
policy_rate,19889,GBP/CHF,2011-09-02,-0.149915227777364,0.05649863492063484,False,0.10949993133544922,0.08789992332458496,0.1128000020980835,0.0970999002456665
policy_rate,19890,GBP/CHF,2011-09-09,0.22270169461010283,0.20264666363636397,True,-0.021600008010864258,-0.0024499893188476562,0.023370027542114258,0.01100003719329834
policy_rate,19891,GBP/CHF,2011-09-16,0.25148175025975755,0.20554666363636398,True,0.0191500186920166,0.024900078773498535,0.04110002517700195,0.06860005855560303
policy_rate,19892,GBP/CHF,2011-09-23,0.2930063744368557,0.19914666363636402,True,0.005750060081481934,0.025820016860961914,0.017349958419799805,0.057649970054626465
policy_rate,19893,GBP/CHF,2011-09-30,0.6476772132455054,0.3152466636363641,True,0.02006995677947998,0.016199946403503418,-0.015700101852416992,0.02479994297027588
policy_rate,19894,GBP/CHF,2011-10-07,0.4262983357251064,0.17102992272727274,True,-0.0038700103759765625,-0.00847005844116211,-0.012369990348815918,0.01593005657196045
policy_rate,19895,GBP/CHF,2011-10-14,0.47569792520504467,0.16182992272727276,True,-0.004600048065185547,-0.03190004825592041,0.027500033378601074,0.031100034713745117
policy_rate,19896,GBP/CHF,2011-10-21,0.6103933595941311,0.17202992272727274,True,-0.027300000190734863,-0.0038999319076538086,0.04030001163482666,0.046900033950805664
policy_rate,19897,GBP/CHF,2011-10-28,0.7401659765457848,0.1300299227272727,True,0.023400068283081055,0.059400081634521484,0.04050004482269287,0.08240008354187012
policy_rate,19898,GBP/CHF,2011-11-04,0.8261749070268054,0.15562574891774883,True,0.03600001335144043,0.04419994354248047,0.028300046920776367,0.04159998893737793
policy_rate,19899,GBP/CHF,2011-11-11,1.0538937170960392,0.1835153709273183,True,0.008199930191040039,-0.018900036811828613,0.003600001335144043,0.03229999542236328
policy_rate,19900,GBP/CHF,2011-11-18,1.0981606698255952,0.17401537092731834,True,-0.027099967002868652,-0.0158998966217041,0.006600022315979004,-0.003799915313720703
policy_rate,19901,GBP/CHF,2011-11-25,1.1906922501474129,0.16361537092731837,True,0.01120007038116455,0.022500038146972656,0.041900038719177246,0.01919996738433838
policy_rate,19902,GBP/CHF,2011-12-02,1.1333356403813157,0.16851537092731828,True,0.011299967765808105,0.022499918937683105,0.013299942016601562,-0.00010001659393310547
policy_rate,19903,GBP/CHF,2011-12-09,1.0308239388210159,-0.014578100000000038,False,0.011199951171875,0.01940000057220459,0.02869999408721924,0.0023000240325927734
policy_rate,19904,GBP/CHF,2011-12-16,1.0182523405200223,-0.016078100000000095,False,0.00820004940032959,-0.009199976921081543,-0.010399937629699707,-0.016299962997436523
policy_rate,19905,GBP/CHF,2011-12-23,0.9242336117045533,-0.03217809999999999,False,-0.017400026321411133,0.009299993515014648,-0.022700071334838867,-0.013900041580200195
policy_rate,19906,GBP/CHF,2011-12-30,0.6754922864144856,-0.19317810000000013,False,0.02670001983642578,-0.001199960708618164,-0.013399958610534668,-0.030900001525878906
policy_rate,19907,GBP/CHF,2012-01-06,0.09605229845300839,-0.16407027272727276,False,-0.027899980545043945,-0.032000064849853516,-0.026399970054626465,-0.03130006790161133
policy_rate,19908,GBP/CHF,2012-01-13,0.22536029838245522,-0.15177027272727278,False,-0.00410008430480957,-0.012199997901916504,-0.005900025367736816,-0.010900020599365234
policy_rate,19909,GBP/CHF,2012-01-20,0.22912152462810634,-0.16487027272727278,False,-0.008099913597106934,0.005600094795227051,0.008800029754638672,0.005900025367736816
policy_rate,19910,GBP/CHF,2012-01-27,0.418206139449909,-0.14597027272727275,False,0.013700008392333984,0.0062999725341796875,-0.01750004291534424,0.008700013160705566
policy_rate,19911,GBP/CHF,2012-02-03,0.24347580544785807,-0.1717702727272727,False,-0.007400035858154297,0.003199934959411621,-0.004900097846984863,-0.004800081253051758
policy_rate,19912,GBP/CHF,2012-02-10,0.6802217382090633,-0.16885318045112785,False,0.010599970817565918,-0.023800015449523926,-0.004999995231628418,0.014199972152709961
policy_rate,19913,GBP/CHF,2012-02-17,0.7229428152668101,-0.1679531804511279,False,-0.034399986267089844,-0.008100032806396484,-0.0029000043869018555,0.001399993896484375
policy_rate,19914,GBP/CHF,2012-02-24,0.7942674676566812,-0.1684531804511279,False,0.02629995346069336,0.018800020217895508,0.026200056076049805,0.0504000186920166
policy_rate,19915,GBP/CHF,2012-03-02,0.7593304631329028,-0.16215318045112787,False,-0.0074999332427978516,0.005200028419494629,0.00010001659393310547,0.02890002727508545
policy_rate,19916,GBP/CHF,2012-03-09,0.861544481887701,-0.1303952,False,0.01269996166229248,0.007400035858154297,0.01919996738433838,0.041700005531311035
policy_rate,19917,GBP/CHF,2012-03-16,0.8243390373113355,-0.12699519999999992,False,-0.005299925804138184,-0.0051000118255615234,0.0042999982833862305,0.048400044441223145
policy_rate,19918,GBP/CHF,2012-03-23,1.0078925477821592,-0.0899952,False,0.00019991397857666016,0.011799931526184082,0.024199962615966797,0.04829990863800049
policy_rate,19919,GBP/CHF,2012-03-30,0.7784119801053784,-0.06349519999999997,False,0.011600017547607422,0.009400010108947754,0.028800010681152344,0.05620002746582031
policy_rate,19920,GBP/CHF,2012-04-06,0.45912008990843534,0.008300749999999968,True,-0.002200007438659668,0.012400031089782715,0.022500038146972656,0.039749979972839355
policy_rate,19921,GBP/CHF,2012-04-13,0.5588356547129167,0.00650075,True,0.014600038528442383,0.01940000057220459,0.044100046157836914,0.029200077056884766
policy_rate,19922,GBP/CHF,2012-04-20,0.514044091674572,0.010500750000000003,True,0.004799962043762207,0.010100007057189941,0.02409994602203369,0.010380029678344727
policy_rate,19923,GBP/CHF,2012-04-27,0.33522408698267286,-0.014599250000000008,False,0.005300045013427734,0.024700045585632324,0.02740001678466797,0.019500017166137695
policy_rate,19924,GBP/CHF,2012-05-04,0.3756491649900815,0.010700749999999981,True,0.01940000057220459,0.01399993896484375,0.0172499418258667,0.019029974937438965
policy_rate,19925,GBP/CHF,2012-05-11,0.8218696732696543,0.010994452380952369,True,-0.00540006160736084,0.0026999711990356445,-0.014899969100952148,0.0070999860763549805
policy_rate,19926,GBP/CHF,2012-05-18,0.8646888653930523,0.014994452380952372,True,0.008100032806396484,0.0032500028610229492,-0.013719916343688965,0.026400089263916016
policy_rate,19927,GBP/CHF,2012-05-25,0.8790374483921635,0.017594452380952363,True,-0.004850029945373535,-0.017599940299987793,-0.007899999618530273,0.036499977111816406
policy_rate,19928,GBP/CHF,2012-06-01,0.9290512993252241,0.02549445238095238,True,-0.012749910354614258,-0.016969919204711914,0.0017800331115722656,0.037850022315979004
policy_rate,19929,GBP/CHF,2012-06-08,1.1778709294459444,0.03877455555555559,True,-0.004220008850097656,0.00969994068145752,0.02199995517730713,0.04679989814758301
policy_rate,19930,GBP/CHF,2012-06-15,1.202905226836867,0.044774555555555595,True,0.013919949531555176,0.01874995231628418,0.04012000560760498,0.04781997203826904
policy_rate,19931,GBP/CHF,2012-06-22,1.0839747049442234,0.018274555555555627,True,0.004830002784729004,0.01230001449584961,0.04439997673034668,0.036299943923950195
policy_rate,19932,GBP/CHF,2012-06-29,0.809679169014407,0.014474555555555657,True,0.0074700117111206055,0.0213700532913208,0.03606998920440674,0.018280029296875
policy_rate,19933,GBP/CHF,2012-07-06,1.3704417687359087,0.0930103088235294,True,0.013900041580200195,0.03209996223449707,0.02479994297027588,0.010200023651123047
policy_rate,19934,GBP/CHF,2012-07-13,1.332460069114435,0.08171030882352948,True,0.018199920654296875,0.014699935913085938,0.0076999664306640625,0.0003999471664428711
policy_rate,19935,GBP/CHF,2012-07-20,1.2919979327468287,0.08281030882352947,True,-0.0034999847412109375,-0.007300019264221191,-0.008100032806396484,-0.02740001678466797
policy_rate,19936,GBP/CHF,2012-07-27,1.2612646595559054,0.09661030882352939,True,-0.003800034523010254,-0.006999969482421875,-0.01778995990753174,-0.021340012550354004
policy_rate,19937,GBP/CHF,2012-08-03,1.1750874776786913,0.08621030882352942,True,-0.003199934959411621,-0.000800013542175293,-0.014599919319152832,-0.008809924125671387
policy_rate,19938,GBP/CHF,2012-08-10,2.2584039201851036,0.14809390000000028,True,0.002399921417236328,-0.010789990425109863,-0.007300019264221191,-0.020400047302246094
policy_rate,19939,GBP/CHF,2012-08-17,2.1923610525395723,0.14199390000000034,True,-0.013189911842346191,-0.013799905776977539,-0.019299983978271484,-0.029359936714172363
policy_rate,19940,GBP/CHF,2012-08-24,2.200822457239258,0.1452939000000003,True,-0.0006099939346313477,0.003489971160888672,-0.0035500526428222656,-0.03161001205444336
policy_rate,19941,GBP/CHF,2012-08-31,1.9841154470526552,0.12339390000000033,True,0.0040999650955200195,-0.005500078201293945,0.005789995193481445,-0.008499979972839355
policy_rate,19942,GBP/CHF,2012-09-07,2.217675290363788,0.1273326111111115,True,-0.009600043296813965,-0.0070400238037109375,-0.013100028038024902,-0.01680004596710205
policy_rate,19943,GBP/CHF,2012-09-14,2.1327039830326115,0.1201326111111114,True,0.0025600194931030273,0.01129007339477539,-0.010059952735900879,0.001710057258605957
policy_rate,19944,GBP/CHF,2012-09-21,2.203657747011351,0.1412326111111114,True,0.008730053901672363,-0.006060004234313965,-0.028059959411621094,-0.017859935760498047
policy_rate,19945,GBP/CHF,2012-09-28,1.7919306518611813,0.12693261111111132,True,-0.014790058135986328,-0.02135002613067627,-0.0142899751663208,-0.03049004077911377
policy_rate,19946,GBP/CHF,2012-10-05,2.183391875747682,0.12001960784313759,True,-0.006559967994689941,-0.02199995517730713,-0.0037000179290771484,-0.018109917640686035
policy_rate,19947,GBP/CHF,2012-10-12,1.5840314795023427,0.06354699999999958,True,-0.015439987182617188,0.007060050964355469,0.011770009994506836,-0.0032399892807006836
policy_rate,19948,GBP/CHF,2012-10-19,1.5853107335463956,0.0682469999999995,True,0.022500038146972656,0.01829993724822998,0.010200023651123047,0.0038999319076538086
policy_rate,19949,GBP/CHF,2012-10-26,1.520128169677666,0.06514699999999962,True,-0.004200100898742676,0.004709959030151367,-0.01620006561279297,-0.022790074348449707
policy_rate,19950,GBP/CHF,2012-11-02,1.4944732844175654,0.07114699999999963,True,0.008910059928894043,-0.008099913597106934,-0.014409899711608887,-0.03249990940093994
